Ls,H_horiz,H_best,beta_best,gamma_c_best
1,3059.13788641489,3214.30720269353,5,48
2,3075.81135415312,3230.53467443616,5,49
3,3092.296852235,3246.55428095358,5,50
4,3108.59194279605,3262.38713450395,5,50
5,3124.69443824499,3278.00572757773,5,51
6,3140.60239814147,3293.43502828485,5,51
7,3156.31412588978,3308.65843930074,5,52
8,3171.82816524985,3323.6802609798,5,52
9,3187.14329666629,3338.50160735738,5,53
10,3202.25853341586,3353.1134890707,5,53
11,3217.17311757335,3367.53214506323,5,54
12,3231.88651579582,3381.73999054914,5,55
13,3246.39841492468,3395.75112778833,5,55
14,3260.70871740524,3409.55944072037,5,56
15,3274.81753652338,3423.16305716885,5,56
16,3288.72519145882,3436.5757303452,5,57
17,3302.43220215502,3449.78373669573,5,58
18,3315.93928400558,3462.79847946109,5,58
19,3329.24734235778,3475.61982183007,5,59
20,3342.35746683381,3488.2418698387,5,60
21,3355.27092547113,3500.68160787579,5,60
22,3367.98915868375,3512.92874606165,5,61
23,3380.51377304664,3524.98526466727,5,61
24,3392.84653490656,3536.86670710745,5,62
25,3404.98936382275,3548.56102766014,5,63
26,3416.9443186126,3560.07538993972,5,63
27,3428.71361719361,3571.42090326325,5,64
28,3440.29959218269,3582.58726512115,5,65
29,3451.70470704574,3593.58408683652,5,65
30,3462.93154327444,3604.41842466781,5,66
31,3473.98279292402,3615.08378938301,5,67
32,3484.86125102844,3625.5904544146,5,67
33,3495.56980790289,3635.94299004275,5,68
34,3506.11144134435,3646.13650033326,5,69
35,3516.48920874196,3656.18265076209,5,69
36,3526.70623910926,3666.08348802707,5,70
37,3536.76572505134,3675.83551073226,5,71
38,3546.67091468045,3685.4523228733,5,71
39,3556.42510349411,3694.93232249322,5,72
40,3566.03162623034,3704.27374234193,5,73
41,3575.49384871504,3713.49323819556,5,73
42,3584.81515971669,3722.58330813476,5,74
43,3593.99896282418,3731.54674486228,5,74
44,3603.04866836326,3740.3991728742,5,75
45,3611.96768536744,3749.12956337585,5,76
46,3620.75941361925,3757.74934542986,5,76
47,3629.42723577713,3766.26181819707,5,77
48,3637.97450960367,3774.66143251772,5,78
49,3646.40456030983,3782.96851337102,5,78
50,3654.7206730301,3791.16873873935,5,79
51,3662.92608544227,3799.27558387492,5,79
52,3671.02398054545,3807.28816189974,5,80
53,3679.01747960886,3815.20772233914,5,80
54,3686.90963530329,3823.04361398395,5,81
55,3694.70342502622,3830.78814218623,5,81
56,3702.40174443047,3838.45741507278,5,82
57,3710.00740116556,3846.03835339374,5,82
58,3717.52310883942,3853.54897388368,5,83
59,3724.95148120757,3860.97688820122,5,83
60,3732.29502659506,3868.33929182308,5,84
61,3739.55614255595,3875.6236621775,5,84
62,3746.73711077362,3882.84330015075,5,85
63,3753.84009220393,3889.99254105682,5,85
64,3760.86712246259,3897.07493204116,5,86
65,3767.82010745649,3904.0962762494,5,86
66,3774.70081925818,3911.04749505354,5,86
67,3781.51089222131,3917.9450267526,5,87
68,3788.25181933424,3924.77743847703,5,87
69,3794.92494880814,3931.5462328795,5,88
70,3801.53148089511,3938.26384089286,5,88
71,3808.07246493135,3944.91817285945,5,88
72,3814.54879659975,3951.51034907918,5,88
73,3820.96121540612,3958.05347850173,5,89
74,3827.31030236263,3964.53596886389,5,89
75,3833.59647787226,3970.95798894804,5,89
76,3839.81999980769,3977.32168316474,5,90
77,3845.98096177811,3983.63374019968,5,90
78,3852.07929157789,3989.88539072802,5,90
79,3858.11474981073,3996.07651828038,5,90
80,3864.08692868375,4002.20682463274,5,90
81,3869.99525096607,4008.2758284339,5,90
82,3875.83896910681,4014.28870358642,5,91
83,3881.61716450826,4020.23851675808,5,91
84,3887.32874695016,4026.12374829666,5,91
85,3892.97245416181,4031.94316859702,5,91
86,3898.54685153925,4037.69536102019,5,91
87,3904.05033200548,4043.37872155146,5,91
88,3909.48111601203,4048.99145862315,5,91
89,3914.83725168131,4054.53159310216,5,91
90,3920.11661508921,4059.9969584425,5,91
91,3925.31691068863,4065.38520100421,5,91
92,3930.43567187486,4070.69378054008,5,91
93,3935.4702616946,4075.91997085251,5,91
94,3940.41787370082,4081.06086062326,5,91
95,3945.27553295662,4086.1133544194,5,91
96,3950.04009719157,4091.07417387946,5,91
97,3954.70825811487,4095.93985908416,5,91
98,3959.27654289019,4100.70677011679,5,91
99,3963.74131577768,4105.37157693678,5,90
100,3968.09877994944,4109.93652861226,5,90
101,3972.34497948507,4114.39149024999,5,90
102,3976.47580155477,4118.73212005145,5,90
103,3980.48697879785,4122.953906624,5,90
104,3984.37409190515,4127.05217181219,5,90
105,3988.13257241433,4131.0312628945,5,89
106,3991.75770572721,4134.87952455173,5,89
107,3995.24463435905,4138.59001204476,5,89
108,3998.58836142955,4142.1578630691,5,88
109,4001.78375440569,4145.59061099519,5,88
110,4004.82554910647,4148.86993002521,5,88
111,4007.70835397966,4151.99006412948,5,88
112,4010.42665466032,4154.9592803057,5,87
113,4012.97481882048,4157.76000175565,5,87
114,4015.34710131903,4160.38620657372,5,86
115,4017.53764966002,4162.84571195139,5,86
116,4019.54050976705,4165.11672677235,5,86
117,4021.34963208002,4167.20469959833,5,85
118,4022.95887798008,4169.09926272399,5,85
119,4024.36202654678,4170.7924953342,5,84
120,4025.55278165046,4172.2864579579,5,84
121,4026.52477938142,4173.56284810488,5,83
122,4027.2715958156,4174.63129918542,5,83
123,4027.78675511526,4175.46938979094,5,82
124,4028.06373796098,4176.0868189469,5,82
125,4028.09599030995,4176.46034881887,5,81
126,4027.8769324734,4176.60065143934,5,81
127,4027.39996850426,4176.48666959296,5,80
128,4026.65849588438,4176.12342077803,5,80
129,4025.6459154988,4175.49736994861,5,79
130,4024.35564188257,4174.60393503207,5,79
131,4022.78111372427,4173.44099857901,5,78
132,4020.91580460825,4171.99069729304,5,78
133,4018.75323397638,4170.26596171458,5,77
134,4016.28697828845,4168.2415315841,5,76
135,4013.51068235888,4165.9208672089,5,76
136,4010.41807084648,4163.29775581083,5,75
137,4007.00295987236,4160.3570302134,5,74
138,4003.2592687406,4157.10865637136,5,74
139,3999.18103173505,4153.53300775645,5,73
140,3994.76240996532,4149.62486403178,5,73
141,3989.99770323409,4145.39068062165,5,72
142,3984.8813618978,4140.80996654971,5,71
143,3979.40799869249,4135.88299888693,5,71
144,3973.57240049642,4130.61003051372,5,70
145,3967.3695400014,4124.97431962956,5,69
146,3960.79458726474,4118.97851980741,5,69
147,3953.84292111456,4112.61918450464,5,68
148,3946.51014038124,4105.8821176866,5,67
149,3938.79207492905,4098.77199415873,5,67
150,3930.68479646228,4091.282927451,5,66
151,3922.18462908161,4083.40268503614,5,65
152,3913.28815956719,4075.13821094867,5,65
153,3903.99224736609,4066.48121572576,5,64
154,3894.29403426328,4057.42062492812,5,63
155,3884.19095998225,4047.96819955656,5,63
156,3873.68074454483,4038.11145549533,5,62
157,3862.76143948141,4027.84253200232,5,61
158,3851.43140557861,4017.17566793752,5,61
159,3839.68932893687,4006.09372904182,5,60
160,3827.53422837532,3994.59521793976,5,60
161,3814.96546241208,3982.69284833798,5,59
162,3801.9827358108,3970.36824528323,5,58
163,3788.58610568512,3957.62938719382,5,58
164,3774.7759871544,3944.47781123066,5,57
165,3760.55315854535,3930.90195202703,5,56
166,3745.91876613559,3916.91923448245,5,56
167,3730.87432843622,3902.51567712085,5,55
168,3715.42174001191,3887.69538117895,5,55
169,3699.56327483776,3872.46747234686,5,54
170,3683.30158919342,3856.81796587038,5,53
171,3666.63972409577,3840.76945184678,5,53
172,3649.58110727207,3824.30574896213,5,52
173,3632.12955467646,3807.43982518728,5,52
