"Ls","H_horiz","H_best","beta_best","gamma_c_best"
1,2417.09243287244,2498.53926227391,10,37
2,2432.68501529515,2513.94010141785,10,38
3,2448.10459131798,2529.15166205016,10,38
4,2463.34874656656,2544.16217354318,10,39
5,2478.41532263759,2558.98450905901,10,39
6,2493.3024110879,2573.60245867284,10,39
7,2508.00834712744,2588.02962729272,10,40
8,2522.53170305095,2602.2511398976,10,40
9,2536.87128144251,2616.27852646898,10,41
10,2551.02610818665,2630.10096642618,10,41
11,2564.99542531932,2643.72846990094,10,42
12,2578.7786837505,2657.15140329726,10,42
13,2592.37553588986,2670.38075154943,10,43
14,2605.78582820515,2683.40549427359,10,43
15,2619.00959374203,2696.24009413919,10,44
16,2632.04704307324,2708.86957106648,10,44
17,2644.89856288475,2721.29929276992,10,45
18,2657.56469970008,2733.54404504462,10,46
19,2670.04615822447,2745.59833611109,10,46
20,2682.34379265424,2757.46364381565,10,47
21,2694.45859947553,2769.13795382715,10,48
22,2706.39171037753,2780.63280894666,10,48
23,2718.14438529437,2791.94212957458,10,49
24,2729.71800558799,2803.06699708903,10,49
25,2741.11406738188,2814.01937127683,10,50
26,2752.33417505375,2824.79222658923,10,51
27,2763.3800348931,2835.38886513529,10,51
28,2774.25344892753,2845.82090719907,10,52
29,2784.95630891973,2856.08252456513,10,53
30,2795.49059053523,2866.17705083956,10,54
31,2805.85834767875,2876.11201446227,10,54
32,2816.06170699584,2885.88942194106,10,55
33,2826.10286253418,2895.50942643861,10,56
34,2835.98407055774,2904.98092787968,10,57
35,2845.7076445053,2914.29954301215,10,57
36,2855.27595008376,2923.47471827758,10,58
37,2864.69140048504,2932.50579024737,10,59
38,2873.95645171492,2941.39618026369,10,60
39,2883.07359802066,2950.14550365472,10,60
40,2892.04536740403,2958.77430035126,10,62
41,2900.8743172054,2967.26762925695,10,62
42,2909.56302974464,2975.63343517999,10,63
43,2918.11410800376,2983.87478235893,10,64
44,2926.53017133688,2991.994834989,10,65
45,2934.81385119277,2999.99668638246,10,66
46,2942.96778683571,3007.88335265191,10,67
47,2950.99462105113,3015.65873976682,10,67
48,2958.89699582275,3023.32696918064,10,68
49,2966.67754796944,3030.88853050951,10,69
50,2974.33890473022,3038.34611358757,10,70
51,2981.88367928788,3045.70230315832,10,71
52,2989.3144662223,3052.95957362376,10,72
53,2996.63383688633,3060.12028397121,10,73
54,3003.84433469863,3067.18916957698,10,73
55,3010.94847034943,3074.16745747893,10,74
56,3017.94871691685,3081.05578873357,10,75
57,3024.84750489325,3087.85605552493,10,76
58,3031.64721712306,3094.57001142089,10,77
59,3038.35018365493,3101.20314283558,10,77
60,3044.95867651331,3107.75498553479,10,78
61,3051.4749043962,3114.22535726401,10,79
62,3057.90100730737,3120.61583764467,10,79
63,3064.23905113349,3126.93391385804,10,80
64,3070.49102217756,3133.17417924743,10,81
