"Ls","H_horiz","H_best","beta_best","gamma_c_best"
1,3410.65691066054,3958.21302018288,10,51
2,3427.56202208367,3972.25295129263,10,52
3,3444.28483622628,3986.07966550167,10,53
4,3460.8220298029,3999.77833208116,10,53
5,3477.17051442588,4013.26402094336,10,54
6,3493.32744066999,4026.60230083407,10,54
7,3509.29019929741,4039.74903589559,10,55
8,3525.05642746096,4052.72501398582,10,55
9,3540.62400955103,4065.53908244864,10,56
10,3555.99108021056,4078.15632283973,10,57
11,3571.15602650292,4090.64048165064,10,57
12,3586.11748967558,4102.92496959484,10,58
13,3600.87436647807,4115.04847434986,10,58
14,3615.42580999552,4127.02209334254,10,59
15,3629.77122996083,4138.81005127963,10,60
16,3643.91029251198,4150.45371477781,10,60
17,3657.8429193638,4161.94132862174,10,61
18,3671.56928636682,4173.25511924513,10,62
19,3685.08982142982,4184.43420197293,10,62
20,3698.40520178613,4195.48009670027,10,63
21,3711.51635058808,4206.33500115656,10,64
22,3724.42443281821,4217.06958003174,10,64
23,3737.13085051003,4227.67674445695,10,65
24,3749.63723727575,4238.1359875554,10,66
25,3761.94545214292,4248.4518441887,10,67
26,3774.05757270656,4258.66963049275,10,67
27,3785.97588760768,4268.75349412384,10,68
28,3797.70288835412,4278.70818955167,10,69
29,3809.24126050372,4288.5822782217,10,69
30,3820.59387423448,4298.33000868742,10,70
31,3831.76377433063,4307.96143571509,10,71
32,3842.75416961753,4317.48143111442,10,72
33,3853.56842188252,4326.90020523087,10,72
34,3864.21003432207,4336.20588219276,10,73
35,3874.68263955963,4345.45219827541,10,74
36,3884.98998728114,4354.6045921453,10,75
37,3895.13593153838,4363.66741689487,10,75
38,3905.12441777268,4372.67736486969,10,76
39,3914.95946961352,4381.60514743446,10,77
40,3924.64517550844,4390.45440946255,10,78
41,3934.18567524191,4399.22853113968,10,79
42,3943.58514640145,4407.96147405132,10,79
43,3952.84779085022,4416.62888864614,10,80
44,3961.97782126455,4425.23016895177,10,81
45,3970.97944779504,4433.80893306205,10,82
46,3979.85686490838,4442.32435972148,10,82
47,3988.61423846597,4450.77783503662,10,83
48,3997.25569309318,4459.17352127591,10,84
49,4005.78529989103,4467.53763044492,10,84
50,4014.20706453912,4475.82267662973,10,85
51,4022.52491583545,4484.09493221448,10,86
52,4030.74269471545,4492.33565066897,10,86
53,4038.86414378809,4500.54700008418,10,87
54,4046.89289742336,4508.70514413939,10,88
55,4054.83247242037,4516.84490033524,10,88
56,4062.68625928077,4524.94664266618,10,89
57,4070.45751410739,4533.002656139,10,89
58,4078.1493511427,4541.04930748321,10,90
59,4085.76473595666,4549.05639751136,10,91
60,4093.3064792886,4557.03830177021,10,91
61,4100.7772315421,4564.95045960021,10,92
62,4108.17947792758,4572.86388760869,10,92
63,4115.51553424174,4580.72952390922,10,93
64,4122.7875432689,4588.57781300206,10,93
65,4129.99747178456,4596.37298811356,10,94
66,4137.14710813759,4604.15797893115,10,94
67,4144.23806038389,4611.88188189463,10,94
68,4151.27175494071,4619.59386575501,10,95
69,4158.24943572845,4627.25507354753,10,95
70,4165.17216376394,4634.87551267647,10,96
71,4172.04081716762,4642.47047350733,10,96
72,4178.85609154541,4650.00710563887,10,96
73,4185.61850070535,4657.50165774042,10,97
74,4192.32837766841,4664.96048172811,10,97
75,4198.98587593314,4672.36590408538,10,97
76,4205.59097095422,4679.7123710496,10,97
77,4212.14346179578,4687.02379323801,10,98
78,4218.64297292178,4694.28429350661,10,98
79,4225.08895608724,4701.48256645583,10,98
80,4231.48069229595,4708.61791588778,10,98
81,4237.81729379248,4715.69025759397,10,98
82,4244.09770605855,4722.71075499793,10,99
83,4250.32070978625,4729.6709960036,10,99
84,4256.48492280304,4736.56103327477,10,99
85,4262.5888019262,4743.37919110287,10,99
86,4268.63064472667,4750.1236080687,10,99
87,4274.60859118513,4756.7922385154,10,99
88,4280.52062522544,4763.38285394057,10,99
89,4286.36457611322,4769.89304429621,10,99
90,4292.13811970964,4776.32021918727,10,99
91,4297.83877957325,4782.66160896237,10,99
92,4303.46392790464,4788.91426569241,10,99
93,4309.01078633167,4795.07506403501,10,99
94,4314.47642653492,4801.1407019854,10,99
95,4319.85777071602,4807.10770151673,10,99
96,4325.15159191369,4812.97240911493,10,99
97,4330.35451417521,4818.73099621646,10,99
98,4335.46301259365,4824.37945955933,10,99
99,4340.47341322426,4829.92228524556,10,98
100,4345.38189289617,4835.3624936815,10,98
101,4350.18447893867,4840.68304860907,10,98
102,4354.87704884471,4845.87841677095,10,98
103,4359.45532989715,4850.94371597567,10,98
104,4363.91489878678,4855.88510130993,10,97
105,4368.251181254,4860.71363010626,10,97
106,4372.45945178948,4865.39906062907,10,97
107,4376.53483343186,4869.94173941858,10,97
108,4380.47229770324,4874.35481484634,10,96
109,4384.26666472583,4878.62641593,10,96
110,4387.91260356504,4882.73422524021,10,96
111,4391.40463284632,4886.70765941643,10,95
112,4394.73712169393,4890.52556600768,10,95
113,4397.90429104089,4894.17229961913,10,94
114,4400.9002153594,4897.68415562779,10,94
115,4403.7188248608,4901.00403017711,10,94
116,4406.35390821288,4904.18134993908,10,93
117,4408.79911582114,4907.16560459968,10,93
118,4411.04796371792,4909.99043449072,10,92
119,4413.09383810079,4912.61865910266,10,92
120,4414.93000055804,4915.09864066518,10,91
121,4416.54959401484,4917.34950100478,10,91
122,4417.94564942952,4919.41498567702,10,90
123,4419.11109326371,4921.27537361864,10,89
124,4420.03875574517,4922.95940464874,10,89
125,4420.72137993571,4924.4236245466,10,88
126,4421.15163161061,4925.67251215239,10,88
127,4421.32210994945,4926.72376438886,10,87
128,4421.22535903138,4927.53564400383,10,86
129,4420.85388012134,4928.13068773636,10,86
130,4420.20014472658,4928.50312027456,10,85
131,4419.25660839639,4928.67034015535,10,84
132,4418.01572523104,4928.55605223641,10,84
133,4416.46996305938,4928.20950973934,10,83
134,4414.61181923872,4927.59872754117,10,82
135,4412.43383702411,4926.71614656831,10,82
136,4409.92862244913,4925.55740172144,10,81
137,4407.08886165492,4924.16531349139,10,80
138,4403.90733859959,4922.48884281164,10,79
139,4400.37695307615,4920.52623788575,10,79
140,4396.49073896357,4918.30249305103,10,78
141,4392.24188263252,4915.7774917194,10,77
142,4387.62374142526,4912.94539359076,10,76
143,4382.62986212731,4909.80018818554,10,75
144,4377.25399934764,4906.37309978896,10,75
145,4371.49013372363,4902.62124112637,10,74
146,4365.33248986759,4898.53818818414,10,73
147,4358.77555397231,4894.16166375599,10,72
148,4351.81409099496,4889.42974236701,10,72
149,4344.4431613406,4884.35475174377,10,71
150,4336.65813696977,4878.92417282654,10,70
151,4328.45471685744,4873.13166096107,10,69
152,4319.82894173512,4866.96511387041,10,69
153,4310.77720805188,4860.47608741868,10,68
154,4301.29628109506,4853.6090112993,10,67
155,4291.38330721684,4846.35823607719,10,67
156,4281.03582511826,4838.76461810201,10,66
157,4270.25177614839,4830.77656339881,10,65
158,4259.02951358261,4822.38910364898,10,64
159,4247.36781085024,4813.6260756966,10,64
160,4235.26586868861,4804.49617790274,10,63
161,4222.72332120713,4794.9191870368,10,62
162,4209.74024085186,4784.96213487282,10,62
163,4196.31714226783,4774.62431477127,10,61
164,4182.45498506293,4763.86201529639,10,60
165,4168.15517548417,4752.69691742343,10,60
166,4153.41956702294,4741.1439805056,10,59
167,4138.25045997282,4729.15728477483,10,58
168,4122.65059996906,4716.77967501797,10,58
169,4106.62317554458,4704.0002957299,10,57
170,4090.1718147428,4690.77668406484,10,57
171,4073.30058083244,4677.18759779719,10,56
172,4056.01396717407,4663.16202310616,10,55
173,4038.31689129211,4648.74257805875,10,55
174,4020.21468820972,4633.92166589671,10,54
175,4001.71310254784,4618.67807459093,10,54
176,3982.81828287021,4603.06543684022,10,53
177,3963.53676962712,4587.01125839201,10,53
178,3943.87548860498,4570.61635885968,10,52
179,3923.84174089764,4553.78593473071,10,51
180,3903.44319315578,4536.60748152955,10,51
181,3882.6878675552,4519.00967478947,10,50
182,3861.5841315504,4501.06828826394,10,50
183,3840.14068747793,4482.72503874057,10,49
184,3818.36656207201,4464.0456876921,10,49
185,3796.2710959527,4445.01308252931,10,48
186,3773.86393314323,4425.62157115638,10,48
187,3751.15501067009,4405.83145709335,10,48
188,3728.15454829499,4385.75104198028,10,47
189,3704.87303842367,4365.29571469854,10,47
190,3681.32123623164,4344.50589902211,10,46
191,3657.5101500416,4323.42119286607,10,46
192,3633.45103198214,4302.04529851895,10,45
