Ls,H_horiz,H_best,beta_best,gamma_c_best
137,2931.91884065489,3023.40251064961,-10,-49
138,2949.16691412095,3040.49813698488,-10,-50
139,2966.53052343017,3057.69694549829,-10,-50
140,2983.99924513109,3074.98534371999,-10,-51
141,3001.56253147741,3092.3632228169,-10,-51
142,3019.20971563897,3109.81363157474,-10,-52
143,3036.93001703962,3127.32888217157,-10,-52
144,3054.71254684301,3144.89664536375,-10,-53
145,3072.54631361024,3162.50478717562,-10,-53
146,3090.4202291543,3180.14656602684,-10,-54
147,3108.32311461909,3197.80514959786,-10,-55
148,3126.24370681221,3215.48143653689,-10,-55
149,3144.17066482273,3233.14934529436,-10,-56
150,3162.09257695713,3250.80744238459,-10,-56
151,3179.99796802836,3268.44392220982,-10,-57
152,3197.87530703462,3286.04199045527,-10,-58
153,3215.71301526676,3303.60399034148,-10,-58
154,3233.49947488425,3321.10979120687,-10,-59
155,3251.2230380024,3338.54636761731,-10,-60
156,3268.87203633478,3355.90456543585,-10,-60
157,3286.43479143709,3373.18175353393,-10,-61
158,3303.89962560135,3390.35892431188,-10,-62
159,3321.25487345125,3407.42617649999,-10,-63
160,3338.48889429326,3424.37365031077,-10,-64
161,3355.59008528126,3441.16865308567,-10,-64
162,3372.54689545741,3457.85106360028,-10,-65
163,3389.34784073759,3474.38351651626,-10,-66
164,3405.98151991736,3490.75641229639,-10,-67
165,3422.43663178396,3506.96024266509,-10,-68
166,3438.70199343308,3522.98560276908,-10,-69
167,3454.76655990653,3538.82320455883,-10,-70
168,3470.6194452903,3554.4671400836,-10,-71
169,3486.19477389563,3569.90521774461,-10,-72
170,3501.58031677898,3585.12840495418,-10,-73
171,3516.80203201972,3600.12803546521,-10,-74
172,3531.70335131849,3614.89583177734,-10,-76
173,3546.34181261344,3629.42790311346,-10,-77
174,3560.70803852699,3643.71245224732,-10,-78
175,3574.79302285005,3657.74178056387,-10,-79
176,3588.5881773566,3671.50852763293,-10,-80
177,3602.08538690583,3685.00572098452,-10,-81
178,3615.27707627909,3698.23336952558,-10,-83
179,3628.15629498318,3711.18050756823,-10,-84
180,3640.71683297958,3723.84057031275,-10,-85
181,3652.95339681657,3736.21005783789,-10,-87
182,3664.86190996047,3748.29215166729,-10,-88
183,3676.44003314294,3760.07721553682,-10,-89
184,3687.68800282536,3771.56635238138,-10,-90
185,3698.61589719179,3782.77641272354,-10,-92
186,3709.23132124891,3793.70742402428,-10,-93
187,3719.50647876703,3804.3335534391,-10,-94
188,3729.42859494837,3814.64108389128,-10,-96
189,3738.98881157307,3824.6268747702,-10,-97
190,3748.18036551082,3834.27633046637,-10,-98
191,3756.99797079365,3843.58351737513,-10,-99
192,3765.43744503521,3852.54346530843,-10,-100
193,3773.49550315353,3861.15468232764,-10,-102
194,3781.1696358319,3869.41320455768,-10,-103
195,3788.45802934871,3877.31310397436,-10,-104
196,3795.35950756723,3884.85190688799,-10,-105
