"Ls","H_horiz","H_best","beta_best","gamma_c_best"
1,3643.80043337557,3831.85690837928,-10,-85
2,3630.49643934943,3818.1931949756,-10,-84
3,3617.07717393523,3804.46926201799,-10,-83
4,3603.54894495153,3790.68264374779,-10,-82
5,3589.91813609007,3776.84212616214,-10,-81
6,3576.19121517708,3762.95275111066,-10,-80
7,3562.37473871617,3749.01659482433,-10,-79
8,3548.47535403036,3735.04477240361,-10,-78
9,3534.49979973882,3721.03905151317,-10,-77
10,3520.45490503164,3707.00437164664,-10,-76
11,3506.34758805626,3692.94609094931,-10,-75
12,3492.18485363639,3678.86957340567,-10,-74
13,3477.97379048293,3664.77893525206,-10,-73
14,3463.72858377206,3650.67909862688,-10,-72
15,3449.44121263055,3636.58247134678,-10,-72
16,3435.12746549409,3622.48872535429,-10,-71
17,3420.79469468591,3608.4019146153,-10,-70
18,3406.45032446756,3594.32866753037,-10,-69
19,3392.10184585683,3580.27274400442,-10,-68
20,3377.75681153863,3566.23886493855,-10,-67
21,3363.42283086634,3552.24728282751,-10,-67
22,3349.10756495158,3538.29005355283,-10,-66
23,3334.81872184019,3524.3753974854,-10,-65
24,3320.56405177216,3510.50239677207,-10,-65
25,3306.35134252362,3496.73178359665,-10,-64
26,3292.1884148284,3482.98352545458,-10,-63
27,3278.0831178771,3469.29626550652,-10,-62
28,3264.04332489116,3455.69734844046,-10,-62
29,3250.07692876911,3442.17434939048,-10,-61
30,3236.19183780226,3428.73318722981,-10,-61
31,3222.39597145625,3415.37395282226,-10,-60
32,3208.69725621502,3402.1557836013,-10,-59
33,3195.10362148284,3389.03107143515,-10,-59
34,3181.6229955401,3376.0239029005,-10,-58
35,3168.26330154755,3363.13306086935,-10,-58
36,3155.03245359386,3350.38281268918,-10,-57
37,3141.93835278028,3337.74871549484,-10,-57
38,3128.98888333626,3325.28536576429,-10,-56
39,3116.19190875921,3312.95561004459,-10,-56
40,3103.55526797126,3300.80321913715,-10,-55
41,3091.08677148564,3288.79996247824,-10,-55
42,3078.79419757488,3276.98550875637,-10,-54
43,3066.685288433,3265.33943249687,-10,-54
44,3054.76774632345,3253.8897791896,-10,-53
45,3043.04922970476,3242.63149646589,-10,-53
46,3031.53734932558,3231.57954519046,-10,-52
47,3020.23966428098,3220.74011412958,-10,-52
48,3009.163678022,3210.1093993463,-10,-51
49,2998.3168343106,3199.71726633156,-10,-51
50,2987.70651311251,3189.54547090245,-10,-51
51,2977.34002642067,3179.60896159129,-10,-50
52,2967.22461400276,3169.92973862963,-10,-50
53,2957.36743906642,3160.49400020727,-10,-50
54,2947.77558383659,3151.32086366854,-10,-49
55,2938.4560450401,3142.42078861013,-10,-49
56,2929.41572929329,3133.78663132413,-10,-49
57,2920.66144838921,3125.4319620025,-10,-48
58,2912.19991448205,3117.37528385661,-10,-48
