"Ls","H_horiz","H_best","beta_best","gamma_c_best"
1,3753.78084099715,3884.773251016,-5,-86
2,3740.11035857678,3870.78000193136,-5,-85
3,3726.33267701591,3856.70080913654,-5,-84
4,3712.45447611477,3842.54199979113,-5,-83
5,3698.48233998959,3828.31146793849,-5,-83
6,3684.42280239948,3814.01786934963,-5,-82
7,3670.28237919312,3799.66311161064,-5,-81
8,3656.06759236354,3785.25318281813,-5,-80
9,3641.78498820719,3770.79404797086,-5,-79
10,3627.44115114991,3756.29166477832,-5,-78
11,3613.04271429134,3741.75199805649,-5,-78
12,3598.59636740294,3727.18862945092,-5,-77
13,3584.10886290646,3712.6002965555,-5,-76
14,3569.61041533552,3697.99305207991,-5,-75
15,3555.05696810454,3683.37298282767,-5,-74
16,3540.48376619869,3668.74680990604,-5,-73
17,3525.89771619951,3654.12919016863,-5,-73
18,3511.30581929162,3639.51809799394,-5,-72
19,3496.7063921492,3624.91940343435,-5,-71
20,3482.12572887201,3610.3394203104,-5,-70
21,3467.56046813007,3595.79389844648,-5,-70
22,3453.01799656543,3581.28731259874,-5,-69
23,3438.50576525918,3566.81381079721,-5,-68
24,3424.03128673578,3552.38912861571,-5,-68
25,3409.602131652,3538.02508716372,-5,-67
26,3395.22592521043,3523.71961894011,-5,-66
27,3380.91034333316,3509.48179852453,-5,-66
28,3366.66310862754,3495.32797124124,-5,-65
29,3352.49198617278,3481.25325601203,-5,-64
30,3338.40477915313,3467.26966451333,-5,-64
31,3324.40932436075,3453.38950965865,-5,-63
32,3310.51348758896,3439.60930047479,-5,-62
33,3296.72515893416,3425.948373749,-5,-62
34,3283.05224802282,3412.41221810256,-5,-61
35,3269.50267917762,3398.9966462088,-5,-61
36,3256.08438653524,3385.72240429939,-5,-60
37,3242.80530912617,3372.5835582879,-5,-60
38,3229.67338592568,3359.60639555436,-5,-59
39,3216.69655088297,3346.77872811508,-5,-58
40,3203.88272793442,3334.12525478365,-5,-58
41,3191.2398260053,3321.63845785386,-5,-57
42,3178.77573400288,3309.33992795646,-5,-57
43,3166.49831580305,3297.22340646213,-5,-56
44,3154.41540523081,3285.31108213757,-5,-56
45,3142.53480103477,3273.59403755803,-5,-55
46,3130.86426185415,3262.0989410635,-5,-55
47,3119.41150117658,3250.81433502838,-5,-55
48,3108.18418228385,3239.763118238,-5,-54
49,3097.18991318263,3228.94208849546,-5,-54
50,3086.43624151633,3218.36244731854,-5,-53
51,3075.93064945422,3208.03504303331,-5,-53
52,3065.68054855362,3197.95700926714,-5,-53
53,3055.69327459086,3188.15053679395,-5,-52
54,3045.97608235671,3178.61060832672,-5,-52
55,3036.53615105566,3169.34468896694,-5,-51
56,3027.38053481897,3160.37138842681,-5,-51
57,3018.51622636719,3151.68443289898,-5,-51
58,3009.95010361137,3143.29329507678,-5,-50
59,3001.68893679516,3135.21472683507,-5,-50
60,2993.73938300125,3127.44355653255,-5,-50
61,2986.1079806022,3119.98988193259,-5,-49
62,2978.80114365538,3112.86706193622,-5,-49
63,2971.82515624221,3106.07157098939,-5,-49
64,2965.18616675327,3099.60972296205,-5,-49
65,2958.8901821216,3093.49124432073,-5,-48
66,2952.94306200735,3087.72713550499,-5,-48
67,2947.35051293847,3082.31505541731,-5,-48
68,2942.11808241249,3077.26088087235,-5,-48
69,2937.25115296626,3072.5703135176,-5,-48
70,2932.75493622081,3068.25662042881,-5,-47
71,2928.63446691008,3064.31833125871,-5,-47
72,2924.89459690292,3060.75920616187,-5,-47
73,2921.53998922887,3057.58417875251,-5,-47
74,2918.57511211899,3054.79797413286,-5,-47
75,2916.0042330739,3052.40634320928,-5,-46
76,2913.83141297196,3050.41757069203,-5,-46
77,2912.0605002311,3048.83004538581,-5,-46
78,2910.69512503837,3047.64759205194,-5,-46
79,2909.73869366188,3046.87379459817,-5,-46
80,2909.19438285992,3046.51198991427,-5,-46
81,2909.06513440268,3046.5652618472,-5,-46
82,2909.3536497216,3047.0364353337,-5,-46
