"Ls","H_horiz","H_best","beta_best","gamma_c_best"
1,2854.28802804736,2886.34444337339,-10,-82
2,2843.63437247238,2875.72570576142,-10,-81
3,2832.84422285197,2864.99394513674,-10,-79
4,2821.92276813806,2854.15537490174,-10,-78
5,2810.87559127823,2843.21212323841,-10,-76
6,2799.70860684348,2832.17139580929,-10,-75
7,2788.34546371976,2821.03411117465,-10,-74
8,2777.04024756413,2809.80932950527,-10,-72
9,2765.55196263318,2798.49996978504,-10,-71
10,2753.96998779283,2787.11062250796,-10,-70
11,2742.30130923192,2775.64863935883,-10,-68
12,2730.55304697324,2764.12182764723,-10,-67
13,2718.73243536443,2752.53269938211,-10,-66
14,2706.8468056244,2740.88748533456,-10,-65
15,2694.90357015128,2729.20667719163,-10,-64
16,2682.91020836602,2717.46783937316,-10,-63
17,2670.87425391412,2705.69198375449,-10,-62
18,2658.80328308188,2693.8855652629,-10,-61
19,2646.70490430843,2682.05507420381,-10,-60
20,2634.58674869283,2670.20703003511,-10,-59
21,2622.45646140875,2658.35049337667,-10,-59
22,2610.32169394976,2646.49066257646,-10,-58
23,2598.19009713576,2634.63356513838,-10,-57
24,2586.06931481714,2622.78578161853,-10,-56
25,2573.96697821835,2610.95542399594,-10,-56
26,2561.89070086613,2599.15341734233,-10,-55
27,2549.84807405106,2587.38123561648,-10,-54
28,2537.8466627738,2575.64527107616,-10,-53
29,2525.89400212976,2563.95882280089,-10,-53
30,2513.997594088,2552.32214993479,-10,-52
31,2502.16490462218,2540.74550979928,-10,-52
32,2490.40336115307,2529.23923532477,-10,-51
33,2478.72035026406,2517.80339918072,-10,-50
34,2467.12321565242,2506.45345941292,-10,-50
35,2455.61925628106,2495.188112611,-10,-49
36,2444.215724697,2484.01905287179,-10,-49
37,2432.91982548414,2472.95082382304,-10,-48
38,2421.73871381999,2461.99291162318,-10,-48
39,2410.67949410731,2451.1491649424,-10,-47
40,2399.74921865318,2440.43089175461,-10,-47
41,2388.95488637005,2429.83871051856,-10,-46
42,2378.30344147439,2419.38863378816,-10,-46
43,2367.80177216088,2409.07816885717,-10,-46
44,2357.45670923099,2398.92119592511,-10,-45
45,2347.27502465726,2388.92166585045,-10,-45
46,2337.26343006547,2379.08404647748,-10,-44
47,2327.42857511916,2369.42023435626,-10,-44
48,2317.77704579226,2359.93097682229,-10,-44
49,2308.31536251734,2350.62720686313,-10,-43
50,2299.04997819845,2341.51497220817,-10,-43
51,2289.98727607952,2332.59742979775,-10,-43
52,2281.13356746021,2323.88385350825,-10,-42
53,2272.4950892533,2315.38222296722,-10,-42
54,2264.07800137874,2307.09480969714,-10,-42
55,2255.88838399117,2299.02803677186,-10,-42
56,2247.93223453908,2291.19379869447,-10,-41
57,2240.21546465528,2283.59307766995,-10,-41
58,2232.74389687934,2276.23156265836,-10,-41
59,2225.52326121459,2269.11532515909,-10,-41
60,2218.55919152273,2262.25548291425,-10,-40
61,2211.85722176096,2255.65266861718,-10,-40
62,2205.42278206729,2249.31255153381,-10,-40
63,2199.26119470082,2243.24078385891,-10,-40
64,2193.37766984497,2237.44446449908,-10,-39
65,2187.77730128233,2231.93017974271,-10,-39
66,2182.46506195091,2226.70029972092,-10,-39
67,2177.44579939223,2221.75997997215,-10,-39
68,2172.72423110266,2217.11423851723,-10,-39
69,2168.30493979972,2212.76795049161,-10,-39
70,2164.19236861627,2208.72778067067,-10,-38
71,2160.39081623537,2204.99765770665,-10,-38
72,2156.90443197971,2201.58053102161,-10,-38
73,2153.7372108695,2198.48065078331,-10,-38
74,2150.89298866329,2195.70209674718,-10,-38
75,2148.37543689622,2193.2487727317,-10,-38
76,2146.18805793081,2191.12440112341,-10,-38
77,2144.33418003506,2189.33251742801,-10,-38
78,2142.81695250297,2187.87665756576,-10,-37
79,2141.63934083266,2186.76146079576,-10,-37
80,2140.80412197688,2185.98802045404,-10,-37
81,2140.31387968082,2185.55907211262,-10,-37
82,2140.17099992198,2185.47713837149,-10,-37
83,2140.37766646613,2185.74452401799,-10,-37
84,2140.93585655382,2186.36331134319,-10,-37
85,2141.84733673062,2187.33535563015,-10,-37
86,2143.11365883453,2188.66228082815,-10,-37
87,2144.73615615318,2190.34547542648,-10,-37
88,2146.71593976272,2192.38608854079,-10,-37
89,2149.0538950601,2194.78502622439,-10,-37
90,2151.75067849929,2197.54294801603,-10,-37
91,2154.80671454165,2200.66026373504,-10,-37
92,2158.2221928297,2204.13713053382,-10,-37
93,2161.9970655927,2207.97345021682,-10,-37
94,2166.13104529185,2212.16886683431,-10,-37
95,2170.62360251172,2216.72276455823,-10,-37
96,2175.47396410391,2221.63426584637,-10,-37
97,2180.68111158782,2226.90222990045,-10,-37
98,2186.24377981257,2232.52525142217,-10,-37
99,2192.16045588312,2238.50165967076,-10,-37
100,2198.42937835274,2244.82951782415,-10,-37
101,2205.04853668277,2251.50662264507,-10,-37
102,2212.01567097002,2258.53050445207,-10,-37
103,2219.32827194092,2265.90034232823,-10,-38
104,2226.98358121059,2273.61160065174,-10,-38
105,2234.97859180425,2281.66081652752,-10,-38
106,2243.31004893729,2290.04446249405,-10,-38
107,2251.97445104955,2298.7587490732,-10,-38
108,2260.96805108844,2307.79962650891,-10,-38
109,2270.28685803483,2317.1627867833,-10,-38
110,2279.92663866482,2326.84366590287,-10,-38
111,2289.88291953967,2336.83899424384,-10,-39
112,2300.15098921586,2347.1443986897,-10,-39
113,2310.72590066629,2357.75252464076,-10,-39
114,2321.60247390331,2368.65781477953,-10,-39
115,2332.77529879387,2379.85447096677,-10,-39
116,2344.23873805662,2391.33645793879,-10,-39
117,2355.98693043038,2403.10063275542,-10,-40
118,2368.0137940036,2415.13926144569,-10,-40
119,2380.31302969397,2427.44395286908,-10,-40
120,2392.87812486735,2440.00776657722,-10,-40
121,2405.70235708553,2452.8236488775,-10,-41
122,2418.77879797229,2465.8899082553,-10,-41
123,2432.10031718755,2479.1934240946,-10,-41
124,2445.65958649994,2492.72642306998,-10,-41
125,2459.44908394836,2506.48145499396,-10,-42
126,2473.46109808404,2520.456122935,-10,-42
127,2487.68773228495,2534.63603897987,-10,-42
128,2502.12090913553,2549.01267650864,-10,-42
129,2516.75237486553,2563.58198247249,-10,-43
130,2531.5737038426,2578.33356691138,-10,-43
131,2546.57630311469,2593.25551424057,-10,-43
132,2561.75141699925,2608.34256464406,-10,-44
133,2577.09013171782,2623.5862054497,-10,-44
134,2592.58338007565,2638.97243218659,-10,-44
135,2608.22194618769,2654.49845081711,-10,-45
136,2623.99647025391,2670.14903216533,-10,-45
137,2639.89745338827,2685.91712268861,-10,-46
138,2655.91526250756,2701.79619907197,-10,-46
139,2672.04013528798,2717.76859153977,-10,-46
140,2688.26218519919,2733.83486528556,-10,-47
141,2704.5714066273,2749.97483534678,-10,-47
142,2720.95768010016,2766.18550259143,-10,-48
143,2737.41077763034,2782.45183699629,-10,-48
144,2753.92036819273,2798.7671446351,-10,-49
145,2770.47602335619,2815.11835439073,-10,-49
146,2787.06722308989,2831.49793192745,-10,-50
147,2803.68336176751,2847.89024212943,-10,-50
148,2820.31375439398,2864.29432067448,-10,-51
149,2836.94764308148,2880.69022644346,-10,-52
150,2853.57420380323,2897.07542440654,-10,-52
151,2870.18255345546,2913.43574780906,-10,-53
152,2886.7617572599,2929.75709599548,-10,-53
153,2903.3008365407,2946.03673931069,-10,-54
154,2919.78877691178,2962.2571231717,-10,-55
155,2936.21453691242,2978.40855614771,-10,-56
156,2952.56705713077,2994.4869815933,-10,-56
157,2968.83526985707,3010.47758589905,-10,-57
158,2985.00810931062,3026.36878332499,-10,-58
159,3001.07452248698,3042.15076776825,-10,-59
160,3017.02348067466,3057.81440367282,-10,-59
161,3032.8439916941,3073.35154892045,-10,-60
162,3048.52511291559,3088.74968271652,-10,-61
163,3064.05596511809,3103.99924311139,-10,-62
164,3079.42574725714,3119.09075667704,-10,-63
165,3094.62375221869,3134.01484991796,-10,-64
166,3109.63938364644,3148.74548970788,-10,-65
167,3124.46217394527,3163.30661667854,-10,-66
168,3139.08180358307,3177.6729412645,-10,-67
169,3153.48812184105,3191.83562548564,-10,-68
170,3167.67116920069,3205.79018777441,-10,-70
171,3181.62120160973,3219.52614048687,-10,-71
172,3195.32871694701,3233.03360388423,-10,-72
173,3208.6894914395,3246.3059636244,-10,-74
174,3221.97957537603,3259.33862151101,-10,-75
175,3234.90540270707,3272.12000667866,-10,-76
176,3247.55375948299,3284.64801466787,-10,-78
177,3259.91686918715,3296.91340474331,-10,-79
178,3271.98744410485,3308.91288030114,-10,-81
179,3283.7587591968,3320.63854623333,-10,-82
180,3295.22475198263,3332.08964669857,-10,-84
181,3306.3801730211,3343.25735945908,-10,-86
182,3317.2208401653,3354.14273325189,-10,-87
183,3327.74407654142,3364.74140576363,-10,-89
184,3337.94941445727,3375.05224989025,-10,-91
185,3347.84464779418,3385.08866276088,-10,-92
186,3357.43560651679,3394.84803459177,-10,-94
187,3366.69877907424,3404.3118412234,-10,-95
188,3375.62323339275,3413.4691718797,-10,-97
189,3384.2013708106,3422.3070211949,-10,-98
190,3392.42740559355,3430.825068239,-10,-100
191,3400.29684725118,3439.01041607503,-10,-101
192,3407.80618699934,3446.86489161184,-10,-103
193,3414.95272388874,3454.37918940748,-10,-104
194,3421.7344617567,3461.55104945986,-10,-106
195,3428.15004084001,3468.38059842033,-10,-107
196,3434.0830691205,3474.86160134715,-10,-108
197,3439.78434060469,3480.99346838576,-10,-109
198,3445.19480403557,3486.7781529622,-10,-111
199,3450.14334904755,3492.21258070483,-10,-112
200,3454.72706704836,3497.29518208709,-10,-113
201,3458.94766264246,3502.02992904783,-10,-115
202,3462.80727460572,3506.42478670237,-10,-115
203,3466.30846081677,3510.45507921165,-10,-116
204,3469.45418448484,3514.13719915409,-10,-117
205,3472.24780139346,3517.47298769371,-10,-118
206,3474.69304794352,3520.46601508853,-10,-118
207,3476.79402982434,3523.12010769546,-10,-119
208,3478.55521117443,3525.43634799853,-10,-120
209,3479.98140411696,3527.4179596136,-10,-121
210,3481.07775857306,3529.06849453827,-10,-122
211,3481.84975226939,3530.39640915223,-10,-122
212,3482.30318086657,3531.40661354643,-10,-123
213,3482.44414814348,3532.09963787912,-10,-124
214,3482.27905617898,3532.48207608835,-10,-124
215,3481.81459547776,3532.56455048753,-10,-125
216,3481.05773499222,3532.34472019015,-10,-126
217,3480.01571199582,3531.83707182168,-10,-126
218,3478.69602176752,3531.04674249642,-10,-127
219,3477.10640705019,3529.97570420121,-10,-127
220,3475.2548472491,3528.64029347354,-10,-128
221,3473.14954734023,3527.0393916192,-10,-129
222,3470.79892646099,3525.18834970903,-10,-129
223,3468.21160615943,3523.08407977956,-10,-130
224,3465.39639828134,3520.74895721262,-10,-130
225,3462.36229247796,3518.17809583432,-10,-130
226,3459.11844332048,3515.39153917838,-10,-131
227,3455.67415701118,3512.38993178647,-10,-131
228,3452.03887768455,3509.18630545593,-10,-132
229,3448.22217329557,3505.7914715715,-10,-132
230,3444.23372109591,3502.20797345812,-10,-133
231,3440.08329270286,3498.45720615172,-10,-133
232,3435.78073876952,3494.53750207914,-10,-133
233,3431.33597326856,3490.46506276122,-10,-134
234,3426.75895740597,3486.24871866421,-10,-134
235,3422.05968318486,3481.89360620377,-10,-134
236,3417.24815664316,3477.41419902128,-10,-135
237,3412.33438079293,3472.82205438883,-10,-135
238,3407.3283382925,3468.12154802458,-10,-135
239,3402.23997388624,3463.3228784721,-10,-135
240,3397.07917664995,3458.44434447865,-10,-136
241,3391.85576208335,3453.48815080725,-10,-136
242,3386.57945409393,3448.46375712873,-10,-136
243,3381.25986691912,3443.38106364794,-10,-136
244,3375.90648703677,3438.25695485898,-10,-137
245,3370.52865511553,3433.09404700568,-10,-137
246,3365.13554805928,3427.9014454095,-10,-137
247,3359.73616120136,3422.68844574384,-10,-137
248,3354.33929070554,3417.46506549238,-10,-138
249,3348.95351623197,3412.24434165258,-10,-138
250,3343.58718392709,3407.02955931715,-10,-138
251,3338.2483897967,3401.82911080869,-10,-138
252,3332.94496352161,3396.65111840582,-10,-138
253,3327.68445277474,3391.50341748799,-10,-138
254,3322.47410809819,3386.39354027388,-10,-138
255,3317.32086839717,3381.33211737926,-10,-139
256,3312.23134710693,3376.32317816486,-10,-139
257,3307.21181908638,3371.37240675205,-10,-139
258,3302.26820829036,3366.48597436342,-10,-139
259,3297.4060762698,3361.66967884919,-10,-139
260,3292.63061154641,3356.92893320504,-10,-139
261,3287.94661990494,3352.26875507007,-10,-139
262,3283.35851564329,3347.6937572476,-10,-139
263,3278.87031381626,3343.20813928824,-10,-139
264,3274.4856235054,3338.81568016955,-10,-139
265,3270.20764214284,3334.51973210294,-10,-139
266,3266.0391509127,3330.323215493,-10,-139
267,3261.98251124915,3326.22861507001,-10,-139
268,3258.03966244527,3322.23799369957,-10,-140
269,3254.21212038236,3318.35332809244,-10,-140
270,3250.50097738413,3314.57512865472,-10,-140
271,3246.90690319545,3310.90412353297,-10,-140
272,3243.43014708026,3307.34060384436,-10,-140
273,3240.07054102842,3303.88507947182,-10,-139
274,3236.82750405623,3300.53660817027,-10,-139
275,3233.7000475808,3297.29417710456,-10,-139
276,3230.68678184355,3294.1563729904,-10,-139
277,3227.78592335372,3291.12137353074,-10,-139
278,3224.99530331849,3288.18695632355,-10,-139
279,3222.31237702202,3285.35050878616,-10,-139
280,3219.73423411208,3282.60903905201,-10,-139
281,3217.25760974912,3279.95918779143,-10,-139
282,3214.87889656943,3277.39724090464,-10,-139
283,3212.59415741095,3274.91914303214,-10,-139
284,3210.39913874763,3272.52051182409,-10,-139
285,3208.28928477595,3270.19665290872,-10,-139
286,3206.25975209499,3267.94339389137,-10,-138
287,3204.30542492012,3265.7582031945,-10,-138
288,3202.42093076885,3263.63223970221,-10,-138
289,3200.6006565564,3261.55972060846,-10,-138
290,3198.83876503855,3259.53463404996,-10,-138
291,3197.12921153839,3257.55075689394,-10,-138
292,3195.46576089446,3255.60167276247,-10,-138
293,3193.84200456792,3253.68588545867,-10,-137
294,3192.25137784762,3251.79267103969,-10,-137
295,3190.68717709278,3249.91426401599,-10,-137
296,3189.14257695512,3248.0436550473,-10,-137
297,3187.61064752355,3246.17408125043,-10,-136
298,3186.08437133724,3244.30494859018,-10,-136
299,3184.55666021501,3242.42227944025,-10,-136
300,3183.02037185178,3240.51876066281,-10,-136
301,3181.46832613577,3238.58755573153,-10,-135
302,3179.89332114329,3236.6286581595,-10,-135
303,3178.2881487711,3234.62707534837,-10,-135
304,3176.64560997015,3232.57546511344,-10,-135
305,3174.95852954774,3230.47194597898,-10,-134
306,3173.21977050915,3228.30800079146,-10,-134
307,3171.42224791343,3226.07248076057,-10,-134
308,3169.55894222197,3223.76293215141,-10,-133
309,3167.62291212252,3221.3735134824,-10,-133
310,3165.60730681494,3218.89164572634,-10,-133
311,3163.50537774927,3216.32122763841,-10,-132
312,3161.31048981029,3213.64499972766,-10,-132
313,3159.01613194675,3210.86304786257,-10,-131
314,3156.61592724735,3207.96789844209,-10,-131
315,3154.10364246892,3204.95009174319,-10,-130
316,3151.47319702623,3201.81148038835,-10,-130
317,3148.71867145625,3198.5362725305,-10,-130
318,3145.83431537291,3195.13135552772,-10,-129
319,3142.81455493193,3191.57887810732,-10,-129
320,3139.65399982843,3187.88408284058,-10,-128
321,3136.34744985273,3184.03551742492,-10,-127
