"Ls","H_horiz","H_best","beta_best","gamma_c_best"
1,3868.26195774879,4149.5136344614,-10,-86
2,3854.21045778466,4134.86578811002,-10,-85
3,3840.06163208406,4120.1883737512,-10,-84
4,3825.82261412731,4105.49208933675,-10,-83
5,3811.5002254205,4090.77278446874,-10,-82
6,3797.10106745182,4076.03991657242,-10,-81
7,3782.63158923062,4061.29804694278,-10,-80
8,3768.09813889447,4046.54797547012,-10,-79
9,3753.50700409849,4031.80112484084,-10,-78
10,3738.8644441349,4017.057580003,-10,-77
11,3724.17671576369,4002.32110029641,-10,-76
12,3709.45009413697,3987.5962063394,-10,-75
13,3694.69088980634,3972.88630321107,-10,-74
14,3679.90546253554,3958.1973263804,-10,-74
15,3665.13659433212,3943.54180843068,-10,-73
16,3650.31157724819,3928.91263765413,-10,-72
17,3635.4563977832,3914.31326199174,-10,-71
18,3620.63100611589,3899.74726472784,-10,-70
19,3605.81224666093,3885.22019822147,-10,-69
20,3591.00694009096,3870.75540547175,-10,-69
21,3576.22199648733,3856.33757901215,-10,-68
22,3561.46441574017,3841.96892472813,-10,-67
23,3546.74128704062,3827.65792504549,-10,-67
24,3532.05978756202,3813.42888967699,-10,-66
25,3517.42718041715,3799.26741404203,-10,-65
26,3502.85081196919,3785.16804398542,-10,-65
27,3488.33810856775,3771.21330227734,-10,-64
28,3473.89657277422,3757.29397090005,-10,-63
29,3459.53377913594,3743.46537560458,-10,-63
30,3445.2573695634,3729.75047510521,-10,-62
31,3431.07504836038,3716.12550552866,-10,-61
32,3416.99457695315,3702.59877231795,-10,-61
33,3403.02376836068,3689.21893703378,-10,-60
34,3389.17048144458,3675.96284836831,-10,-60
35,3375.44261497426,3662.8622525674,-10,-59
36,3361.84810153918,3649.87428433858,-10,-59
37,3348.39490133762,3637.0451842358,-10,-58
38,3335.090995868,3624.35614863454,-10,-58
39,3321.94438154645,3611.83229245616,-10,-57
40,3308.96306327118,3599.47374464967,-10,-57
41,3296.15504795227,3587.29926618864,-10,-56
42,3283.52833802253,3575.30168512374,-10,-56
43,3271.09092494309,3563.4952971922,-10,-55
44,3258.85078271512,3551.88938720532,-10,-55
45,3246.81586140714,3540.47360103282,-10,-54
