"Ls","H_horiz","H_best","beta_best","gamma_c_best"
1,2728.89985202485,2749.03359923897,-10,-81
2,2718.67013324717,2738.87242551297,-10,-79
3,2708.18479132849,2728.59972330316,-10,-78
4,2697.81124197199,2718.22012621603,-10,-76
5,2687.1928118094,2707.73520255836,-10,-74
6,2676.45604254747,2697.15061069544,-10,-73
7,2665.60697791805,2686.47027809258,-10,-71
8,2654.65186786568,2675.6989348672,-10,-70
9,2643.59714227091,2664.84101570574,-10,-68
10,2632.44938820126,2653.90472313721,-10,-67
11,2621.21532992535,2642.89154566379,-10,-66
12,2609.90181115464,2631.81782276857,-10,-64
13,2598.51577912795,2620.66997237818,-10,-64
14,2587.06427025589,2609.46250218488,-10,-62
15,2575.55439711244,2598.20169417849,-10,-61
16,2563.99333660904,2586.89368463635,-10,-60
17,2552.388319221,2575.5447187877,-10,-59
18,2540.74661916004,2564.16112531415,-10,-59
19,2529.07554540414,2552.75080866018,-10,-58
20,2517.38243350894,2541.31908493147,-10,-57
21,2505.67463813419,2529.8723578871,-10,-56
22,2493.95952622605,2518.41705864957,-10,-55
23,2482.2444708016,2506.95964189419,-10,-54
24,2470.53684528608,2495.5111551388,-10,-54
25,2458.84401835711,2484.0749183869,-10,-53
26,2447.17334925263,2472.65651065151,-10,-52
27,2435.53218350185,2461.26386602923,-10,-52
28,2423.9278490405,2449.90627237585,-10,-51
29,2412.36765267341,2438.58797509293,-10,-50
30,2400.85887684895,2427.31729580527,-10,-50
31,2389.40877671161,2416.10302761911,-10,-49
32,2378.02457740005,2404.94641204281,-10,-49
33,2366.71347155979,2393.8610762197,-10,-48
34,2355.48261704034,2382.84688352899,-10,-48
35,2344.33913474865,2371.91864216597,-10,-47
36,2333.29010663157,2361.07530164299,-10,-47
37,2322.34257376137,2350.33139301872,-10,-46
38,2311.50353449991,2339.68709518653,-10,-46
39,2300.77994271815,2329.15454322847,-10,-45
40,2290.1787060492,2318.73720786795,-10,-45
41,2279.70668415421,2308.445288755,-10,-44
42,2269.37068698218,2298.28294748969,-10,-44
43,2259.1774730055,2288.25513361395,-10,-43
44,2249.13374741519,2278.37475233287,-10,-43
45,2239.24616026034,2268.64230017518,-10,-43
46,2229.52130451823,2259.06655172408,-10,-42
47,2219.96571408276,2249.65633075546,-10,-42
48,2210.58586165998,2240.41427155041,-10,-42
49,2201.38815656116,2231.34847111442,-10,-41
50,2192.37894238491,2222.46807756853,-10,-41
51,2183.56449458125,2213.77554796597,-10,-41
52,2174.95101789185,2205.27737011735,-10,-41
53,2166.54464366173,2196.98408348998,-10,-40
54,2158.3514270191,2188.89849454976,-10,-40
55,2150.37734392114,2181.02612700333,-10,-40
56,2142.62828806465,2173.37316278389,-10,-40
57,2135.11006766155,2165.94988135788,-10,-39
58,2127.82840208052,2158.75802213841,-10,-39
59,2120.78891835674,2151.80343736834,-10,-39
60,2113.99714757301,2145.09194312063,-10,-39
61,2107.45852111629,2138.63100616144,-10,-38
62,2101.17836681464,2132.42624667634,-10,-38
63,2095.1619049604,2126.48125753814,-10,-38
64,2089.41424422621,2120.80142051322,-10,-38
65,2083.94037748143,2115.39199687703,-10,-38
66,2078.74517751673,2110.25812259569,-10,-38
