"Ls","H_horiz","H_best","beta_best","gamma_c_best"
1,3066.17148664733,3125.41759066232,-10,-84
2,3054.80630975256,3114.01610568536,-10,-82
3,3043.30515482163,3102.50926727659,-10,-81
4,3031.67327057881,3090.8978860868,-10,-80
5,3019.9163533859,3079.18714737672,-10,-78
6,3008.04047393455,3067.38714295172,-10,-77
7,2996.05202026163,3055.49753970866,-10,-76
8,2983.95765151272,3043.52393870219,-10,-75
9,2971.76425935673,3031.47212132111,-10,-74
10,2959.42008687198,3019.34802079337,-10,-73
11,2947.10894131619,3007.15880052077,-10,-71
12,2934.66168674226,2994.91024846335,-10,-70
13,2922.14470436812,2982.60947097496,-10,-69
14,2909.56563167369,2970.26112042517,-10,-68
15,2896.93219300628,2957.87105218892,-10,-67
16,2884.25218371465,2945.44568835281,-10,-66
17,2871.53345584604,2932.99149340489,-10,-65
18,2858.78390523732,2920.51496566316,-10,-64
19,2846.01145986146,2908.04304741073,-10,-64
20,2833.22406931243,2895.54488274657,-10,-63
21,2820.4296953277,2883.04477627963,-10,-62
22,2807.63630326006,2870.54929786825,-10,-61
23,2794.85185441945,2858.06502126885,-10,-60
24,2782.0842992131,2845.60007733064,-10,-60
25,2769.34157101775,2833.16544366726,-10,-59
26,2756.63158072237,2820.76247959904,-10,-58
27,2743.96221188361,2808.39676365583,-10,-57
28,2731.34131643926,2796.08409480211,-10,-57
29,2718.77671092774,2783.82800996698,-10,-56
30,2706.27617316402,2771.6304457887,-10,-55
31,2693.84743932443,2759.50556700511,-10,-55
32,2681.49820139484,2747.45427492488,-10,-54
33,2669.23610493856,2735.48645221746,-10,-54
34,2657.06874714197,2723.61571181445,-10,-53
35,2645.00367509781,2711.83797717455,-10,-52
36,2633.04838428765,2700.1699219762,-10,-52
37,2621.21031722668,2688.61133253265,-10,-51
38,2609.49686223594,2677.17468847858,-10,-51
39,2597.91535230855,2665.8652101468,-10,-50
40,2586.47306403838,2654.68887929233,-10,-50
41,2575.17721658137,2643.6507607925,-10,-49
42,2564.03497062126,2632.76368987325,-10,-49
43,2553.05342731377,2622.02596950186,-10,-48
44,2542.23962718437,2611.45672926447,-10,-48
45,2531.60054895725,2601.05040855644,-10,-48
46,2521.1431082945,2590.82316777401,-10,-47
47,2510.87415642664,2580.77745644607,-10,-47
48,2500.80047865705,2570.9185274198,-10,-46
49,2490.92879272525,2561.26055815841,-10,-46
50,2481.26574701527,2551.80088370842,-10,-46
51,2471.81791859748,2542.55448102142,-10,-45
52,2462.59181109397,2533.52348281858,-10,-45
53,2453.59385235917,2524.71128516438,-10,-45
54,2444.83039196952,2516.12929776601,-10,-44
55,2436.30769851729,2507.78488973049,-10,-44
56,2428.03195670561,2499.67911460746,-10,-44
57,2420.00926424345,2491.82173546162,-10,-43
58,2412.24562854055,2484.22187361155,-10,-43
59,2404.74696320434,2476.87969328887,-10,-43
60,2397.51908434198,2469.8014495057,-10,-43
61,2390.56770667237,2462.9956596462,-10,-42
62,2383.89843945425,2456.4714025228,-10,-42
63,2377.51678223781,2450.22891149436,-10,-42
64,2371.42812044878,2444.27399227875,-10,-42
65,2365.63772081459,2438.6123247583,-10,-42
66,2360.15072664409,2433.25467872795,-10,-41
67,2354.97215297263,2428.20236389049,-10,-41
68,2350.10688158583,2423.45925298234,-10,-41
69,2345.55965593597,2419.03046709942,-10,-41
70,2341.33507596578,2414.92097248088,-10,-41
71,2337.43759285524,2411.13644365235,-10,-40
72,2333.87150370763,2407.68472960785,-10,-40
73,2330.64094619138,2404.56594628779,-10,-40
74,2327.74989315522,2401.78438056296,-10,-40
75,2325.20214723386,2399.344133736,-10,-40
76,2323.00133546236,2397.24911541497,-10,-40
77,2321.15090391701,2395.503037437,-10,-40
78,2319.65411240093,2394.10940786211,-10,-40
79,2318.51402919249,2393.0715250572,-10,-40
80,2317.73352587459,2392.39473287232,-10,-39
81,2317.31527226253,2392.07989935577,-10,-39
82,2317.26173144814,2392.12912901863,-10,-39
83,2317.57515497726,2392.54482495097,-10,-39
84,2318.2575781773,2393.32915287614,-10,-39
85,2319.31081565105,2394.48403617744,-10,-39
86,2320.7364569523,2396.01115114681,-10,-39
87,2322.53586245804,2397.91192247212,-10,-39
88,2324.71015945146,2400.1875189784,-10,-39
89,2327.26023842867,2402.83884963767,-10,-39
90,2330.18674964181,2405.8665598609,-10,-39
91,2333.49009988958,2409.27102808466,-10,-39
92,2337.17044956556,2413.05236266359,-10,-39
93,2341.2277099736,2417.21039907913,-10,-39
94,2345.66154091835,2421.74469747303,-10,-39
95,2350.47134857775,2426.65454051358,-10,-39
96,2355.6562836634,2431.9389316006,-10,-39
97,2361.21523987323,2437.59659341424,-10,-39
98,2367.14685263976,2443.6259668111,-10,-39
99,2373.44949817617,2450.02521006993,-10,-39
100,2380.12129282084,2456.79219848759,-10,-39
101,2387.16009268006,2463.92507080718,-10,-40
102,2394.56349356738,2471.42319927134,-10,-40
103,2402.32883123657,2479.28129206865,-10,-40
104,2410.45318190459,2487.4960981974,-10,-40
105,2418.9333630591,2496.06408692622,-10,-40
106,2427.76593454472,2504.98144942392,-10,-40
107,2436.94719992046,2514.24410070796,-10,-40
108,2446.47320808061,2523.84768190233,-10,-40
109,2456.3397551296,2533.78756279457,-10,-40
110,2466.54238650131,2544.06342766554,-10,-41
111,2477.07639931182,2554.66675686708,-10,-41
112,2487.93684493468,2565.59121414257,-10,-41
113,2499.11853178645,2576.83111830704,-10,-41
114,2510.61602831049,2588.38053367137,-10,-41
115,2522.42366614588,2600.23476392963,-10,-42
116,2534.53554346879,2612.39177269875,-10,-42
117,2546.94552849288,2624.83933511528,-10,-42
118,2559.64726311559,2637.57054341152,-10,-42
119,2572.63416669706,2650.5782575188,-10,-42
120,2585.89943995874,2663.86125007173,-10,-43
121,2599.43606898887,2677.40868864716,-10,-43
122,2613.23682934269,2691.21022153457,-10,-43
123,2627.29429022533,2705.25783292171,-10,-43
124,2641.60081874658,2719.55003619889,-10,-44
125,2656.14858423694,2734.07553917852,-10,-44
126,2670.92956261562,2748.82222784896,-10,-44
127,2685.93554080209,2763.78739886672,-10,-45
128,2701.15812116365,2778.96137717364,-10,-45
129,2716.58872599315,2794.32994898154,-10,-45
130,2732.21860201205,2809.88759526694,-10,-46
131,2748.03882489542,2825.63013244232,-10,-46
132,2764.04030381716,2841.53913447531,-10,-46
133,2780.21378601538,2857.61556176927,-10,-47
134,2796.54986137935,2873.84168985081,-10,-47
135,2813.03896706149,2890.2095781162,-10,-48
136,2829.67139211963,2906.71434727897,-10,-48
137,2846.43728219657,2923.33579651345,-10,-48
138,2863.32664424623,2940.07784901293,-10,-49
139,2880.32935131732,2956.91684126175,-10,-49
140,2897.43514740802,2973.85229764785,-10,-50
141,2914.63365240664,2990.86744584245,-10,-50
142,2931.91436713594,3007.95415624966,-10,-51
143,2949.26667852044,3025.10323663024,-10,-51
144,2966.67986489843,3042.3063196001,-10,-52
145,2984.14310150236,3059.54682338137,-10,-52
146,3001.64546613354,3076.82244264534,-10,-53
147,3019.17594505895,3094.11178699747,-10,-54
148,3036.72343916009,3111.41689013441,-10,-54
149,3054.27677036598,3128.71977379424,-10,-55
150,3071.82468840415,3146.00664741186,-10,-55
151,3089.3558779055,3163.2739059085,-10,-56
152,3106.85896590102,3180.50288591326,-10,-57
153,3124.32252975015,3197.68881771302,-10,-57
154,3141.7351055424,3214.82513968401,-10,-58
155,3159.08519701623,3231.89133021894,-10,-59
156,3176.36128504088,3248.87851920911,-10,-60
157,3193.55183770925,3265.78268774165,-10,-60
158,3210.64532109255,3282.58886717797,-10,-61
159,3227.63021070968,3299.28536568882,-10,-62
160,3244.49500376836,3315.86230930833,-10,-63
161,3261.22823223798,3332.30987314467,-10,-64
162,3277.81847681978,3348.59794709972,-10,-64
163,3294.2543818853,3364.75971035993,-10,-65
164,3310.52467146221,3380.76215207562,-10,-66
165,3326.61816635649,3396.5957503964,-10,-67
166,3342.5238025133,3412.25108883002,-10,-68
167,3358.23065073662,3427.71887019585,-10,-69
168,3373.72793791224,3442.99052338018,-10,-70
169,3389.00506991158,3458.05893976986,-10,-71
170,3403.98396797742,3472.91427199454,-10,-73
171,3418.85753784679,3487.54827376331,-10,-74
172,3433.41281509899,3501.9512052737,-10,-75
173,3447.70788207676,3516.11483381379,-10,-76
174,3461.7334622722,3530.03119689091,-10,-77
175,3475.48065008776,3543.69263794613,-10,-78
176,3488.94095846872,3557.09843071372,-10,-80
177,3502.10637501958,3570.23595424608,-10,-81
178,3514.96943012132,3583.09833963781,-10,-82
179,3527.52328340375,3595.68385833374,-10,-84
180,3539.7618417807,3607.98748997674,-10,-85
181,3551.6799390811,3620.00053971895,-10,-86
182,3563.27364226653,3631.72482035443,-10,-88
183,3574.54078186126,3643.15735635886,-10,-89
