"Ls","H_horiz","H_best","beta_best","gamma_c_best"
1,3244.38880302838,3331.92365277564,-10,-84
2,3232.42205212933,3319.85092409765,-10,-83
3,3220.3220168712,3307.67771555421,-10,-82
4,3208.09413245414,3295.40861417236,-10,-81
5,3195.74425335927,3283.04864698752,-10,-79
6,3183.27858673258,3270.60764260996,-10,-78
7,3170.70364048943,3258.0857110221,-10,-77
8,3158.02618109988,3245.48841180009,-10,-76
9,3145.25319825818,3232.82146196617,-10,-75
10,3132.39187469049,3220.09071079772,-10,-74
11,3119.40486214905,3207.3021186944,-10,-73
12,3106.39707014061,3194.46173925605,-10,-72
13,3093.35205315117,3181.5757039705,-10,-71
14,3080.21219903356,3168.65117547799,-10,-70
15,3067.02199465983,3155.69588555301,-10,-69
16,3053.78932324179,3142.71376915128,-10,-68
17,3040.5221279223,3129.71114486105,-10,-67
18,3027.22839951561,3116.69435930875,-10,-66
19,3013.91616538115,3103.66978107229,-10,-65
20,3000.59347932739,3090.64379552383,-10,-64
21,2987.26841245669,3077.65093983376,-10,-64
22,2973.94904487303,3064.64835590066,-10,-63
23,2960.64345818288,3051.66449023861,-10,-62
24,2947.35972872548,3038.70575815987,-10,-61
25,2934.1059214743,3025.78316467644,-10,-61
26,2920.89008455476,3012.90494370673,-10,-60
27,2907.72024432713,3000.07199359404,-10,-59
28,2894.60440098559,2987.29221720712,-10,-59
29,2881.55052462715,2974.58021434386,-10,-58
30,2868.5665517457,2961.93859188646,-10,-57
31,2855.66038210841,2949.3710235752,-10,-57
32,2842.83987597325,2936.89472678522,-10,-56
33,2830.11285160786,2924.49968138909,-10,-55
34,2817.48708307139,2912.21219105105,-10,-55
35,2804.97029822249,2900.03020357677,-10,-54
36,2792.57017691785,2887.95924638335,-10,-54
37,2780.29434936719,2876.01250291948,-10,-53
38,2768.15039461195,2864.18837190949,-10,-53
39,2756.14583909636,2852.50470684049,-10,-52
40,2744.28815530119,2840.95738327106,-10,-52
41,2732.58476041153,2829.56776041712,-10,-51
42,2721.04301499214,2818.33129657056,-10,-51
43,2709.67022164465,2807.25908692791,-10,-50
44,2698.47362362327,2796.35451464974,-10,-50
45,2687.46040338659,2785.62704765823,-10,-49
46,2676.63768106511,2775.08706566843,-10,-49
47,2666.01251282561,2764.73165229559,-10,-49
48,2655.59188911514,2754.58428299183,-10,-48
49,2645.38273276916,2744.63603722857,-10,-48
50,2635.39189696993,2734.90151160276,-10,-47
51,2625.62616304307,2725.38936704721,-10,-47
52,2616.09223808188,2716.09777241651,-10,-47
53,2606.79675239052,2707.04167438829,-10,-46
54,2597.74625673922,2698.22642457343,-10,-46
55,2588.94721942599,2689.6525457452,-10,-46
56,2580.40602314111,2681.33800901499,-10,-45
57,2572.12896163237,2673.28043149469,-10,-45
58,2564.12223617066,2665.48427507944,-10,-45
59,2556.3919518168,2657.95616574513,-10,-45
60,2548.94411349255,2650.71399525448,-10,-44
61,2541.7846218598,2643.75557134153,-10,-44
62,2534.91926901358,2637.08110347068,-10,-44
63,2528.35373399601,2630.70036268507,-10,-43
64,2522.09357813961,2624.62793561153,-10,-43
65,2516.14424024948,2618.86018685271,-10,-43
66,2510.5110316356,2613.40290542676,-10,-43
67,2505.19913100702,2608.26173721345,-10,-43
68,2500.2135792414,2603.44445581837,-10,-42
69,2495.55927404389,2598.95977472062,-10,-42
70,2491.24096451063,2594.8068536067,-10,-42
71,2487.26324561277,2590.9907037059,-10,-42
72,2483.63055261776,2587.51616103306,-10,-42
73,2480.34715610723,2584.38787980781,-10,-42
74,2477.41715377704,2581.61061258021,-10,-41
75,2474.84446856483,2579.1937440482,-10,-41
76,2472.6328405016,2577.13557968567,-10,-41
77,2470.78582170561,2575.43998153728,-10,-41
78,2469.30677080839,2574.11059715124,-10,-41
79,2468.19884744783,2573.15085326113,-10,-41
80,2467.46500684777,2572.56394958925,-10,-41
81,2467.10799450274,2572.35285279289,-10,-41
82,2467.13034098678,2572.52029057478,-10,-41
83,2467.53435690466,2573.06874597848,-10,-41
84,2468.32212800325,2574.00045188875,-10,-41
85,2469.49551046044,2575.3173857567,-10,-41
86,2471.05612636817,2577.02133064055,-10,-40
87,2473.00535942538,2579.11489445449,-10,-40
88,2475.34435085598,2581.59767148046,-10,-40
89,2478.07399556579,2584.47056873888,-10,-40
90,2481.19493855152,2587.73421527293,-10,-40
91,2484.7075715739,2591.3889585808,-10,-40
92,2488.61203010561,2595.43486138294,-10,-40
93,2492.90819056384,2599.87169873532,-10,-40
94,2497.59566783572,2604.698955498,-10,-40
95,2502.67381310396,2609.91743231107,-10,-41
96,2508.14171197831,2615.52486476136,-10,-41
97,2513.99818293756,2621.51979114804,-10,-41
98,2520.24177608511,2627.90052005927,-10,-41
99,2526.87077221988,2634.66506291667,-10,-41
100,2533.88318222328,2641.81113368075,-10,-41
101,2541.27674676115,2649.33614893415,-10,-41
102,2549.04893629871,2657.23722833981,-10,-41
103,2557.19695142499,2665.51119547013,-10,-41
104,2565.71772348231,2674.15457900132,-10,-41
105,2574.60791549477,2683.1636142662,-10,-41
106,2583.86392338912,2692.53424515716,-10,-41
107,2593.48187749974,2702.26815395908,-10,-42
108,2603.45764370366,2712.35539462501,-10,-42
109,2613.78682808312,2722.790756056,-10,-42
110,2624.46477526042,2733.56904567151,-10,-42
111,2635.48657360885,2744.68479385243,-10,-42
112,2646.84705735733,2756.13225769573,-10,-42
113,2658.54080958542,2767.91181373066,-10,-43
114,2670.56216542441,2780.0136443519,-10,-43
115,2682.90521545136,2792.42880493544,-10,-43
116,2695.56380926254,2805.15050564959,-10,-43
117,2708.5315592129,2818.17170570665,-10,-43
118,2721.80184430802,2831.49538478571,-10,-44
119,2735.36781423522,2845.10490635565,-10,-44
120,2749.22239352082,2858.98864396344,-10,-44
121,2763.35828580097,2873.14517192392,-10,-45
122,2777.76797819371,2887.57562383299,-10,-45
123,2792.44374576086,2902.25930851253,-10,-45
124,2807.37765604895,2917.18758494458,-10,-45
125,2822.56157369923,2932.35407244258,-10,-46
126,2837.98716511757,2947.75979049334,-10,-46
127,2853.64590319662,2963.38346164374,-10,-46
128,2869.52907208315,2979.2227533552,-10,-47
129,2885.62777198517,2995.26998843951,-10,-47
130,2901.93292401451,3011.50684631845,-10,-47
131,2918.43527506225,3027.93336065595,-10,-48
132,2935.12540270543,3044.53795631844,-10,-48
133,2951.99372014558,3061.30238931783,-10,-49
134,2969.03048118083,3078.23436253113,-10,-49
135,2986.22578521528,3095.30563026252,-10,-49
136,3003.56958231081,3112.51712376643,-10,-50
137,3021.05167828878,3129.85495733406,-10,-50
138,3038.66173989011,3147.30617415418,-10,-51
139,3056.38930000493,3164.86454578461,-10,-51
140,3074.22376298413,3182.51517443822,-10,-52
141,3092.15441004743,3200.26062620466,-10,-52
142,3110.17040480426,3218.07439560963,-10,-53
143,3128.26079890568,3235.95851356291,-10,-53
144,3146.41453784731,3253.89028094546,-10,-54
145,3164.62046694514,3271.86884752895,-10,-54
146,3182.86733750784,3289.87668425584,-10,-55
147,3201.1438132309,3307.90486201135,-10,-55
148,3219.43847683966,3325.95302526594,-10,-56
149,3237.73983701002,3343.98870292201,-10,-57
150,3256.03633559713,3362.02054406604,-10,-57
151,3274.31635520405,3380.02633042594,-10,-58
152,3292.56822712389,3397.99920022287,-10,-59
153,3310.78023969056,3415.93352848107,-10,-59
154,3328.94064707467,3433.81005191314,-10,-60
155,3347.03767856296,3451.61712984267,-10,-61
156,3365.05954836098,3469.35113705212,-10,-61
157,3382.994465961,3487.00011611098,-10,-62
158,3400.83064711848,3504.54896641754,-10,-63
159,3418.55632548348,3521.98786159508,-10,-64
160,3436.1597649353,3539.28178911676,-10,-64
161,3453.62927267267,3556.47742685812,-10,-65
162,3470.95321311532,3573.5329063615,-10,-66
163,3488.12002267832,3590.43863201521,-10,-67
164,3505.11822548732,3607.18508834406,-10,-68
165,3521.93645011152,3623.76285013527,-10,-69
166,3538.56344740333,3640.16259354989,-10,-70
167,3554.98810954938,3656.37780728012,-10,-71
168,3571.15732594581,3672.3976957915,-10,-72
169,3587.13542778253,3688.21219623429,-10,-73
170,3602.93956581854,3703.81251503029,-10,-74
171,3618.44738237391,3719.19003634169,-10,-75
172,3633.70021525261,3734.33634310484,-10,-76
173,3648.68829349975,3749.24324090729,-10,-77
174,3663.40217125233,3763.90278538268,-10,-78
175,3677.83276603888,3778.30731407808,-10,-79
176,3691.97140271171,3792.45553947226,-10,-81
177,3705.80986498593,3806.33509452703,-10,-82
178,3719.34045776046,3819.93924574172,-10,-83
179,3732.55608596474,3833.26187555851,-10,-84
180,3745.45036188152,3846.29746316772,-10,-85
181,3758.017768137,3859.04884739699,-10,-87
182,3770.25393521433,3871.50553444342,-10,-88
183,3782.1561218778,3883.66444726994,-10,-89
184,3793.72398895226,3895.52330938758,-10,-90
185,3804.96630445946,3907.1012503523,-10,-92
186,3815.88957700308,3918.40202397323,-10,-93
187,3826.46766698795,3929.39180567606,-10,-94
188,3836.68832320789,3940.06045452961,-10,-95
189,3846.54293666025,3950.39909395115,-10,-97
190,3856.02486100589,3960.40715851694,-10,-98
191,3865.12884345694,3970.07148845789,-10,-99
192,3873.8506809851,3979.38700175291,-10,-100
193,3882.18703080561,3988.34934537152,-10,-101
194,3890.1352989634,3996.95478946787,-10,-102
195,3897.69356700915,4005.20015649221,-10,-103
196,3904.8605390453,4013.0827710018,-10,-104
