"Ls","H_horiz","H_best","beta_best","gamma_c_best"
1,3753.78084099715,4040.0175321514,-15,-84
2,3740.11035857678,4026.04066522705,-15,-83
3,3726.33267701591,4012.07448775089,-15,-82
4,3712.45447611477,3998.12257275148,-15,-81
5,3698.48233998959,3984.21162325804,-15,-79
6,3684.42280239948,3970.31924739341,-15,-78
7,3670.28237919312,3956.44765141882,-15,-77
8,3656.06759236354,3942.59890309952,-15,-76
9,3641.78498820719,3928.77837561114,-15,-75
10,3627.44115114991,3915.06812577867,-15,-73
11,3613.04271429134,3901.31070604174,-15,-73
12,3598.59636740294,3887.56882646618,-15,-72
13,3584.10886290646,3873.76768702549,-15,-71
14,3569.61041533552,3860.09442470538,-15,-70
15,3555.05696810454,3846.9389447378,-15,-65
16,3540.48376619869,3833.64776733784,-15,-65
17,3525.89771619951,3819.28303353022,-15,-67
18,3511.30581929162,3806.98200831045,-15,-66
19,3496.7063921492,3793.45806469829,-15,-66
20,3482.12572887201,3779.90431595697,-15,-66
21,3467.56046813007,3765.41508424098,-15,-64
22,3453.01799656543,3752.32296884479,-15,-67
23,3438.50576525918,3738.78702595775,-15,-62
24,3424.03128673578,3725.56126738364,-15,-62
25,3409.602131652,3712.37855256712,-15,-61
26,3395.22592521043,3699.26798426861,-15,-60
27,3380.91034333316,3686.23468681843,-15,-60
28,3366.66310862754,3673.29546056087,-15,-59
29,3352.49198617278,3660.44053390822,-15,-58
30,3338.40477915313,3647.66370789351,-15,-58
31,3324.40932436075,3634.93758217399,-15,-57
32,3310.51348758896,3622.34441702687,-15,-57
33,3296.72515893416,3609.87030277472,-15,-56
34,3283.05224802282,3597.48900469344,-15,-56
35,3269.50267917762,3585.21813174334,-15,-55
36,3256.08438653524,3573.07885901913,-15,-55
37,3242.80530912617,3561.06995859784,-15,-54
38,3229.67338592568,3549.20618114099,-15,-54
39,3216.69655088297,3537.46515690969,-15,-53
40,3203.88272793442,3525.89757067157,-15,-53
41,3191.2398260053,3514.46229122017,-15,-53
42,3178.77573400288,3503.21885822176,-15,-52
43,3166.49831580305,3492.13137772584,-15,-52
44,3154.41540523081,3481.21608466544,-15,-51
45,3142.53480103477,3470.50687085101,-15,-51
46,3130.86426185415,3459.9714960198,-15,-51
