"Ls","H_horiz","H_best","beta_best","gamma_c_best"
1,1458.7572265095,1452.2883972072,15,10
2,1470.38786332826,1463.81868791841,15,10
3,1481.91972856472,1475.2445827327,15,10
4,1493.34906460685,1486.56230824052,15,10
5,1504.67228738037,1497.76827434513,15,10
6,1515.88598886371,1508.8590768202,15,10
7,1526.98693925036,1519.83149948641,15,10
8,1537.97208875694,1530.68251600633,15,10
9,1548.83856907604,1541.40929129761,15,10
10,1559.5836944736,1552.00918256516,15,10
11,1570.20496253283,1562.48020170532,15,9
12,1580.70005454539,1572.8200302176,15,9
13,1591.06683555362,1583.02618889431,15,9
14,1601.30335404684,1593.09680777008,15,9
15,1611.40784131667,1603.03020871038,15,9
16,1621.37871047629,1612.82490423063,15,9
17,1631.21455514962,1622.47959596788,15,9
18,1640.91414783769,1631.99317179629,15,9
19,1650.47643796869,1641.36395148322,15,9
20,1659.90054964073,1650.59058626622,15,9
21,1669.18577906508,1659.67252996455,15,9
22,1678.3315917198,1668.60941399501,15,9
23,1687.33761922302,1677.4024478567,15,10
24,1696.20365593621,1686.05088659474,15,10
25,1704.92965530831,1694.55418955218,15,10
26,1713.5157259713,1702.91266020936,15,10
27,1721.96212759904,1711.12675993199,15,10
28,1730.26926654077,1719.19710328777,15,10
29,1738.43769124138,1727.12445314637,15,10
30,1746.46808746054,1734.91055097933,15,11
31,1754.36127330299,1742.55686273485,15,11
32,1762.11819407273,1750.06330000845,15,11
33,1769.73991696302,1757.43116465311,15,11
34,1777.22762559584,1764.66187956638,15,11
35,1784.58261442215,1771.75698276998,15,11
36,1791.80628299648,1778.71812136488,15,11
37,1798.90013013793,1785.54758330018,15,12
38,1805.86574798997,1792.24820787946,15,12
39,1812.70481599105,1798.82038712427,15,12
40,1819.4190947684,1805.26614070195,15,12
41,1826.01041996663,1811.58756575019,15,12
42,1832.48069602214,1817.78683035389,15,12
43,1838.83188989562,1823.86616698422,15,12
44,1845.06602477239,1829.82961312867,15,13
45,1851.18517374187,1835.67799596741,15,13
46,1857.19145346612,1841.41344674252,15,13
47,1863.08701784745,1847.03838829438,15,13
48,1868.87405170402,1852.55527487403,15,13
49,1874.55476446344,1857.96658557372,15,13
50,1880.13138388191,1863.27543221763,15,14
51,1885.60614979806,1868.48502704493,15,14
52,1890.98003711976,1873.59653818253,15,14
53,1896.25765849673,1878.61247792161,15,14
54,1901.44013770154,1883.53535119365,15,14
55,1906.52970018056,1888.36764930184,15,14
56,1911.52855306332,1893.11184372634,15,14
57,1916.4388793003,1897.77099709582,15,15
58,1921.26283188489,1902.34806218801,15,15
59,1926.00252816485,1906.84422045849,15,15
60,1930.66004424866,1911.26180260133,15,15
61,1935.23740951092,1915.60308982725,15,15
62,1939.73660120204,1919.87030821962,15,15
63,1944.15953916589,1924.06562319792,15,15
64,1948.50808067011,1928.19113409276,15,15
65,1952.78401535275,1932.2503072429,15,16
66,1956.98906028956,1936.2437129123,15,16
67,1961.12485518567,1940.17311451075,15,16
68,1965.1929576957,1944.04029396915,15,16
69,1969.19483887635,1947.84694184207,15,16
70,1973.13187877565,1951.59465263672,15,16
71,1977.00536216292,1955.28492028268,15,16
72,1980.81647440416,1958.91913374674,15,16
73,1984.56629748719,1962.49884128944,15,17
74,1988.25580620137,1966.02578545766,15,17
75,1991.88586447735,1969.50011072028,15,17
76,1995.4572218914,1972.93249331322,15,16
77,1998.97051034045,1976.31028337499,15,17
78,2002.42624089311,1979.63170159201,15,17
79,2005.82480082299,1982.90345518513,15,17
80,2009.16645082988,1986.12595502964,15,17
81,2012.45132245552,1989.29947505246,15,17
82,2015.67941570005,1992.42414960412,15,17
83,2018.85059684537,1995.50009620463,15,18
84,2021.96459649235,1998.52737088757,15,18
85,2025.0210078173,2001.50527357088,15,18
86,2028.01928505503,2004.43335800422,15,18
87,2030.95874221351,2007.3110286025,15,18
88,2033.83855202662,2010.13753920991,15,18
89,2036.65774515025,2012.91199212094,15,18
90,2039.41520960682,2015.63333736473,15,18
91,2042.10969048326,2018.30037225861,15,18
92,2044.73978988651,2020.91174123504,15,18
93,2047.30396716072,2023.46593594727,15,18
94,2049.80053936908,2025.96129565649,15,18
95,2052.22768204377,2028.3960079042,15,18
96,2054.58343020582,2030.76810947215,15,18
97,2056.86567965698,2033.07548763101,15,18
98,2059.07218854526,2035.31629200617,15,17
99,2061.2005792041,2037.4879056381,15,17
100,2063.2483402668,2039.58765018354,15,17
101,2065.2128290551,2041.61283315762,15,17
102,2067.0912742422,2043.56062311137,15,17
103,2068.88077878897,2045.42805261351,15,17
104,2070.57832315247,2047.20562730252,15,16
105,2072.18076876544,2048.89262296503,15,17
106,2073.68486178449,2050.49968744746,15,17
107,2075.0872371058,2052.01323006994,15,17
108,2076.38442264539,2053.43060656703,15,16
