Ls,H_horiz,H_best,beta_best,gamma_c_best
233,2217.54926383679,2679.41280344648,15,28
234,2196.18496093578,2655.99258320375,15,28
235,2175.19771365011,2632.92222598792,15,28
236,2154.60066768794,2610.22615053751,15,28
237,2134.40665708537,2587.91095767494,15,28
238,2114.62819038389,2565.99879478562,15,28
239,2095.27743746441,2544.51001033349,15,27
240,2076.36621707205,2523.47969710431,15,27
241,2057.90598506165,2502.90181717874,15,27
242,2039.90782338994,2482.79181584757,15,27
243,2022.38242987572,2463.16512684471,15,27
244,2005.34010874453,2444.03708653216,15,27
245,1988.79076196956,2425.42289986809,15,27
246,1972.74388141518,2407.34948265715,15,26
247,1957.20854178479,2389.82599727266,15,26
248,1942.19339436892,2372.8553177481,15,26
249,1927.70666158516,2356.44973806511,15,26
250,1913.75613229588,2340.6209942924,15,26
251,1900.34915788543,2325.38025173977,15,26
252,1887.4926490736,2310.7380931857,15,26
253,1875.19307343824,2296.70760347707,15,25
254,1863.45645361585,2283.30701143276,15,25
255,1852.28836614569,2270.53213984253,15,25
256,1841.69394091985,2258.39116019482,15,25
257,1831.67786119954,2246.89161807453,15,25
258,1822.2443641557,2236.04042754891,15,25
259,1813.39724189089,2225.84386651935,15,25
260,1805.13984289869,2216.30757300804,15,25
261,1797.47507391668,2207.43654234668,15,25
262,1790.40540212962,2199.23512523272,15,25
263,1783.93285768055,2191.7070266183,15,25
264,1778.05903644925,2184.85530539655,15,25
265,1772.78510305949,2178.6823748508,15,25
266,1768.11179407973,2173.19000383341,15,25
267,1764.03942138461,2168.37931864281,15,25
268,1760.56787564861,2164.25080556941,15,25
269,1757.69662994696,2160.80431408412,15,25
270,1755.42474344341,2158.03906064638,15,25
271,1753.75086514877,2155.95363311163,15,25
272,1752.67323773892,2154.5459957225,15,25
273,1752.18970142557,2153.8134946712,15,25
274,1752.29769787791,2153.75286422464,15,25
275,1752.99427419771,2154.3602334077,15,25
276,1754.27608695519,2155.63113324316,15,25
277,1756.13940629679,2157.56050455078,15,25
278,1758.58012014042,2160.14270631026,15,25
279,1761.59373847673,2163.37152459611,15,25
280,1765.1753977987,2167.24018209392,15,25
281,1769.31986568407,2171.74134820962,15,25
282,1774.02154555752,2176.86714978392,15,25
283,1779.27448166117,2182.60918242483,15,25
284,1785.07236426289,2188.95852247082,15,25
285,1791.40853513266,2195.90573959638,15,25
286,1798.27599331697,2203.44091007038,15,25
287,1805.66740124068,2211.55363067564,15,25
288,1813.5750911647,2220.24549344011,15,26
289,1821.99107202592,2229.4966375809,15,26
290,1830.90703668393,2239.29234051307,15,26
291,1840.31436959609,2249.62044309489,15,26
292,1850.20415493982,2260.46838625724,15,26
293,1860.56718519712,2271.82322881227,15,26
294,1871.39397021316,2283.67166588728,15,26
295,1882.67474673623,2296.00948026091,15,27
296,1894.39948844274,2308.82661064425,15,27
297,1906.55791644618,2322.09640606329,15,27
298,1919.13951028506,2335.80351767426,15,27
299,1932.13351938028,2349.93266543417,15,27
300,1945.52897494805,2364.46867033534,15,27
301,1959.31470235052,2379.39653450268,15,27
302,1973.47933386213,2394.72150009749,15,28
303,1988.01132182604,2410.41053102828,15,28
304,2002.89895217123,2426.44463089839,15,28
305,2018.13035825801,2442.80335615192,15,28
306,2033.69353501647,2459.48089145079,15,28
307,2049.57635333997,2476.4550724247,15,28
308,2065.76657469375,2493.72780670149,15,29
309,2082.25186589667,2511.27495612698,15,29
310,2099.01981403312,2529.07062002307,15,29
311,2116.05794145087,2547.09774997024,15,29
312,2133.35372080018,2565.34184654978,15,29
313,2150.89459006949,2583.79144349386,15,30
314,2168.66796757303,2602.45260707071,15,30
315,2186.66126684642,2621.2845021852,15,30
316,2204.86191140736,2640.26806459772,15,30
317,2223.25734933954,2659.38795615685,15,30
318,2241.83506765991,2678.64435227922,15,31
319,2260.5826064308,2698.02660186838,15,31
320,2279.48757258108,2717.49195263972,15,31
321,2298.53765340218,2737.04117066665,15,31
322,2317.72062968803,2756.65084355719,15,31
323,2337.02438848997,2776.33616040608,15,32
324,2356.43693546082,2796.06293155914,15,32
325,2375.9464067651,2815.80759847127,15,32
326,2395.54108053503,2835.55895056444,15,32
327,2415.20938785517,2855.33687588884,15,33
328,2434.93992326115,2875.09982367927,15,33
329,2454.72145474106,2894.82753784398,15,33
330,2474.54293323064,2914.50994971427,15,33
331,2494.39350159617,2934.16283060511,15,34
332,2514.26250310168,2953.75633880098,15,34
333,2534.13948935939,2973.26974429903,15,34
334,2554.01422776465,2992.69654192859,15,35
335,2573.87670841895,3012.05826690154,15,35
336,2593.71715054648,3031.30686559613,15,35
337,2613.52600841131,3050.42479478554,15,35
338,2633.29397674456,3069.45443782214,15,36
339,2653.0119956915,3088.3481953129,15,36
340,2672.67125529057,3107.07386234157,15,36
341,2692.26319949691,3125.69159484074,15,37
342,2711.77952976405,3144.1557216069,15,37
343,2731.21220819815,3162.44188360086,15,37
344,2750.55346029959,3180.5424647223,15,37
345,2769.79577730715,3198.4677060537,15,38
346,2788.93191816028,3216.23346080997,15,38
347,2807.95491109471,3233.7938162482,15,38
348,2826.85805488699,3251.19384250218,15,39
349,2845.63491976291,3268.3869317609,15,39
350,2864.27934798458,3285.35817543518,15,39
351,2882.78545413047,3302.16038056348,15,40
352,2901.14762508211,3318.73709389442,15,40
353,2919.36051973045,3335.08759911352,15,41
354,2937.41906841435,3351.25574528218,15,41
355,2955.31847210258,3367.18206510877,15,41
356,2973.05420133017,3382.90644588141,15,42
357,2990.62199489893,3398.40818159414,15,42
358,3008.0178583511,3413.64936504521,15,42
359,3025.23806222423,3428.7150887318,15,43
360,3042.27914009454,3443.55755039486,15,43
