Ls,H_horiz,H_best,beta_best,gamma_c_best
104,3349.90505262329,3400.14364738811,5,85
105,3352.82726862884,3403.1532624605,5,84
106,3355.61780591208,3406.03220784431,5,84
107,3358.2720687662,3408.77539468975,5,84
108,3360.78533427041,3411.3815135596,5,83
109,3363.15275867557,3413.84436617998,5,83
110,3365.36938407436,3416.15673111361,5,83
111,3367.43014533808,3418.3188624009,5,82
112,3369.3298773013,3420.32126024392,5,82
113,3371.06332217439,3422.16002001255,5,81
114,3372.62513716322,3423.83179207098,5,81
115,3374.00990227472,3425.32726434508,5,80
116,3375.21212828639,3426.64700344575,5,80
117,3376.22626485789,3427.77854502661,5,79
118,3377.04670876233,3428.72422024224,5,79
119,3377.66781221567,3429.4705832324,5,78
120,3378.08389128236,3430.01966927226,5,78
121,3378.2892343365,3430.35912778693,5,77
122,3378.27811055815,3430.48873766873,5,77
123,3378.04477844578,3430.39921739802,5,76
124,3377.58349432666,3430.08623708026,5,76
125,3376.88852084843,3429.5454464551,5,75
126,3375.95413543678,3428.76724871701,5,74
127,3374.77463870523,3427.75223207513,5,74
128,3373.34436280516,3426.48937461144,5,73
129,3371.65767970575,3424.97408041501,5,73
130,3369.70900939525,3423.20428371033,5,72
131,3367.49282799705,3421.16971897392,5,71
132,3365.00367579552,3418.86707088706,5,71
133,3362.23616516882,3416.29275530446,5,70
134,3359.18498842714,3413.43761209779,5,69
135,3355.84492555704,3410.29804971327,5,69
136,3352.2108518737,3406.87123808229,5,68
137,3348.27774558486,3403.14804861286,5,67
138,3344.04069527104,3399.1239045065,5,67
139,3339.49490728847,3394.79845179619,5,66
140,3334.63571310174,3390.16177573724,5,65
141,3329.45857655423,3385.20911054228,5,64
142,3323.95910108522,3379.94011220392,5,64
143,3318.13303690299,3374.34715369739,5,63
144,3311.97628812335,3368.42461195882,5,62
145,3305.48491988357,3362.17077708857,5,62
146,3298.6551654412,3355.58200020225,5,61
147,3291.48343326717,3348.65123629102,5,60
148,3283.96631414204,3341.37568890005,5,60
149,3276.10058826346,3333.75543837208,5,59
150,3267.88323237216,3325.78219878525,5,58
151,3259.31142690263,3317.45263487997,5,58
152,3250.38256316325,3308.76976899343,5,57
153,3241.09425054949,3299.72453126142,5,56
154,3231.44432379205,3290.31413358155,5,55
155,3221.43085023987,3280.54238539504,5,55
156,3211.05213717668,3270.40188087895,5,54
157,3200.30673916706,3259.88971134367,5,53
158,3189.19346542658,3249.01004974976,5,53
159,3177.71138720789,3237.75532092059,5,52
160,3165.85984519308,3226.12528072638,5,52
161,3153.63845687967,3214.12358265609,5,51
162,3141.04712394593,3201.74336675814,5,50
163,3128.08603957876,3188.9885528119,5,50
164,3114.75569726568,3175.85806764508,5,49
165,3101.05689175806,3162.3489577963,5,49
166,3086.99073573399,3148.46952209016,5,48
167,3072.55866023737,3134.21218513535,5,47
168,3057.76242315635,3119.58345795945,5,47
169,3042.60411585373,3104.58280087892,5,46
170,3027.08616958354,3089.21132735857,5,46
171,3011.21136166152,3073.47484263026,5,45
172,2994.9828213557,3057.37012663929,5,45
173,2978.40403546196,3040.90815505914,5,44
174,2961.47885352885,3024.08316847046,5,43
175,2944.21149269447,3006.90846556339,5,43
176,2926.60654209837,2989.37889309837,5,42
177,2908.6689668306,2971.50758109827,5,42
178,2890.40411138008,2953.29134205293,5,41
179,2871.81770254464,2934.74355748502,5,41
180,2852.91585176553,2915.86174843384,5,40
181,2833.7050568498,2896.66083601466,5,40
182,2814.19220304477,2877.13798755445,5,40
183,2794.38456343047,2857.31034218046,5,39
184,2774.28979859671,2837.17563318149,5,39
185,2753.91595557403,2816.74954152716,5,38
186,2733.27146598885,2796.03447284901,5,38
187,2712.36514341631,2775.04244789751,5,37
188,2691.2061799062,2753.78177213895,5,37
189,2669.8041416603,2732.25957979244,5,36
190,2648.16896384263,2710.4912565198,5,36
191,2626.31094450711,2688.47988351898,5,36
192,2604.24073763059,2666.24298330191,5,35
193,2581.96934524286,2643.78690146603,5,35
194,2559.50810864914,2621.12315381206,5,34
195,2536.86869874423,2598.26795056294,5,34
196,2514.06310542184,2575.22712823578,5,34
197,2491.10362608663,2552.0179428449,5,33
198,2468.00285328079,2528.65175704626,5,33
199,2444.77366144159,2505.1385521023,5,33
200,2421.42919281009,2481.49791945713,5,32
201,2397.98284251642,2457.73915833093,5,32
202,2374.44824287069,2433.87519532728,5,31
203,2350.83924689335,2409.92620135832,5,31
204,2327.16991112296,2385.90013166526,5,31
205,2303.45447774348,2361.81176263682,5,31
206,2279.70735607727,2337.68238535464,5,30
207,2255.94310349379,2313.52070397148,5,30
208,2232.17640578789,2289.34192559313,5,30
209,2208.4220570848,2265.16569510042,5,29
210,2184.6949393323,2241.00484332221,5,29
211,2161.01000144368,2216.87327447767,5,29
212,2137.38223815734,2192.78784463447,5,28
213,2113.82666868187,2168.76723476798,5,28
214,2090.35831519675,2144.82287799262,5,28
215,2066.99218128119,2120.97052193706,5,28
216,2043.74323034427,2097.2280225315,5,27
217,2020.62636413087,2073.61145679807,5,27
218,1997.65640137802,2050.13369728197,5,27
219,1974.84805669666,2026.81025213194,5,27
220,1952.21591975295,2003.65788900562,5,26
221,1929.77443482291,1980.69320625383,5,26
222,1907.53788079246,1957.92839333233,5,26
223,1885.52035167338,1935.37836294483,5,26
224,1863.73573770355,1913.05782568197,5,26
225,1842.19770709705,1890.98395231775,5,25
