"Ls","H_horiz","H_best","beta_best","gamma_c_best"
1,2029.5166565091,2056.93901487942,10,29
2,2043.94766106287,2071.3201697839,10,30
3,2058.23052654122,2085.54232276529,10,30
4,2072.36208514832,2099.59600371833,10,30
5,2086.33940845012,2113.48637664758,10,31
6,2100.15980463111,2127.20610067415,10,31
7,2113.82081536658,2140.75209198361,10,32
8,2127.32021233486,2154.12941582942,10,32
9,2140.65599339392,2167.32950158656,10,32
10,2153.82637844724,2180.35563800251,10,33
11,2166.82980502384,2193.20013579303,10,33
12,2179.66492359747,2205.86946127466,10,34
13,2192.33059266941,2218.36028190162,10,34
14,2204.82587363956,2230.66929248004,10,35
15,2217.15002548949,2242.80084671367,10,35
16,2229.30249930092,2254.74889366196,10,35
17,2241.28293263214,2266.52016096268,10,36
18,2253.09114009928,2278.10825213385,10,36
19,2264.72712158692,2289.51971320936,10,37
20,2276.19103611406,2300.74935450971,10,37
21,2287.48320880026,2311.80393303103,10,38
22,2298.60412172195,2322.67832604487,10,39
23,2309.55440785946,2333.37996884471,10,39
24,2320.33484503257,2343.9045875722,10,40
25,2330.94634983809,2354.25746295981,10,40
26,2341.38997160192,2364.43834706672,10,41
27,2351.66688635665,2374.44832611819,10,41
28,2361.77839085404,2384.29255717143,10,42
29,2371.72589662074,2393.96651341553,10,42
30,2381.51092406383,2403.47418191884,10,43
31,2391.13509663154,2412.82732160323,10,44
32,2400.60013503332,2422.02000839632,10,45
33,2409.90785152165,2431.05491875876,10,46
34,2419.06014423723,2439.93782890933,10,46
35,2428.05899161771,2448.66882342784,10,47
36,2436.90644686894,2457.25015749388,10,48
37,2445.60463249693,2465.68476512816,10,49
38,2454.15573489737,2473.97574203527,10,49
39,2462.56199899907,2482.1273505705,10,50
40,2470.82572295659,2490.14091943073,10,51
41,2478.94925288698,2498.02098465234,10,52
42,2486.93497764454,2505.76838313756,10,53
43,2494.78532362771,2513.38692783604,10,54
44,2502.50274961127,2520.87968305033,10,55
45,2510.08974159736,2528.24970109558,10,56
46,2517.54880767835,2535.50196750732,10,57
47,2524.882472905,2542.63612352737,10,58
48,2532.09327415336,2549.65653352211,10,59
49,2539.18375498427,2556.56612968158,10,60
50,2546.1564604897,2563.36852731901,10,62
51,2553.01393212077,2570.06638503456,10,63
52,2559.75870249298,2576.66202371248,10,64
53,2566.39329016494,2583.15812775521,10,65
54,2572.92019438766,2589.55730940912,10,66
55,2579.34188982269,2595.86277003995,10,68
56,2585.66082122803,2602.07728214901,10,69
57,2591.87939811226,2608.20218160695,10,70
