"Ls","H_horiz","H_best","beta_best","gamma_c_best"
1,1458.7572265095,1458.0624054419,10,13
2,1470.38786332826,1469.66359530287,10,13
3,1481.91972856472,1481.16240989529,10,13
4,1493.34906460685,1492.5550656668,10,13
5,1504.67228738037,1503.8379592172,10,13
6,1515.88598886371,1515.00766986045,10,13
7,1526.98693925036,1526.06096181423,10,13
8,1537.97208875694,1536.99478601583,10,13
9,1548.83856907604,1547.80628156382,10,13
10,1559.5836944736,1558.49277678655,10,13
11,1570.20496253283,1569.05178993871,10,13
12,1580.70005454539,1579.48102952887,10,13
13,1591.06683555362,1589.77839428124,10,13
14,1601.30335404684,1599.94197273636,10,13
15,1611.40784131667,1609.97004249572,10,13
16,1621.37871047629,1619.86106911654,10,13
17,1631.21455514962,1629.61370466338,10,13
18,1640.91414783769,1639.22701769017,10,14
19,1650.47643796869,1648.69981286805,10,14
20,1659.90054964073,1658.03128356029,10,14
21,1669.18577906508,1667.22080593596,10,14
22,1678.3315917198,1676.26793058209,10,14
23,1687.33761922302,1685.17237918071,10,14
24,1696.20365593621,1693.93404090888,10,14
25,1704.92965530831,1702.55296857295,10,14
26,1713.5157259713,1711.02937448921,10,14
27,1721.96212759904,1719.36362612288,10,14
28,1730.26926654077,1727.55624149796,10,14
29,1738.43769124138,1735.60780808797,10,14
30,1746.46808746054,1743.51869490088,10,14
31,1754.36127330299,1751.29126225997,10,15
32,1762.11819407273,1758.92527736088,10,15
33,1769.73991696302,1766.42178453502,10,15
34,1777.22762559584,1773.78211023242,10,15
35,1784.58261442215,1781.00860525579,10,16
36,1791.80628299648,1788.1026401218,10,16
37,1798.90013013793,1795.06512193568,10,16
38,1805.86574798997,1801.89779428761,10,16
39,1812.70481599105,1808.60307793542,10,17
40,1819.4190947684,1815.18335852949,10,17
41,1826.01041996663,1821.63955810139,10,17
42,1832.48069602214,1827.9737377314,10,17
43,1838.83188989562,1834.18850524869,10,18
44,1845.06602477239,1840.28671188943,10,18
45,1851.18517374187,1846.26942148503,10,18
46,1857.19145346612,1852.13890933916,10,18
47,1863.08701784745,1857.89895880164,10,19
48,1868.87405170402,1863.55054745228,10,19
49,1874.55476446344,1869.09591984857,10,19
50,1880.13138388191,1874.53810507859,10,20
51,1885.60614979806,1879.8798095482,10,20
52,1890.98003711976,1885.12245988417,10,20
53,1896.25765849673,1890.268456667,10,20
54,1901.44013770154,1895.32130375103,10,21
55,1906.52970018056,1900.28270157257,10,21
56,1911.52855306332,1905.15455200864,10,21
57,1916.4388793003,1909.93927384893,10,22
58,1921.26283188489,1914.64049750296,10,22
59,1926.00252816485,1919.25904425957,10,22
60,1930.66004424866,1923.79713548668,10,22
61,1935.23740951092,1928.25750684295,10,23
62,1939.73660120204,1932.6425549902,10,23
63,1944.15953916589,1936.95346137818,10,23
64,1948.50808067011,1941.19221914398,10,23
65,1952.78401535275,1945.36162586599,10,24
66,1956.98906028956,1949.46306636169,10,24
67,1961.12485518567,1953.49785523209,10,24
68,1965.1929576957,1957.46767445767,10,24
69,1969.19483887635,1961.37502240238,10,25
70,1973.13187877565,1965.22072738286,10,25
71,1977.00536216292,1969.00590606004,10,25
72,1980.81647440416,1972.73185454548,10,25
73,1984.56629748719,1976.40029675547,10,26
74,1988.25580620137,1980.01221278865,10,26
75,1991.88586447735,1983.56807778683,10,26
76,1995.4572218914,1987.07111428088,10,24
77,1998.97051034045,1990.52597565941,10,25
78,2002.42624089311,1993.92407069413,10,26
79,2005.82480082299,1997.26585954122,10,27
80,2009.16645082988,2000.55216788295,10,27
81,2012.45132245552,2003.7856448018,10,28
82,2015.67941570005,2006.96672017213,10,28
83,2018.85059684537,2010.09482116341,10,28
84,2021.96459649235,2013.16973925633,10,28
85,2025.0210078173,2016.19112364371,10,28
86,2028.01928505503,2019.15847959607,10,28
87,2030.95874221351,2022.0711670657,10,28
88,2033.83855202662,2024.92839953601,10,28
89,2036.65774515025,2027.72924312246,10,28
90,2039.41520960682,2030.47261593072,10,28
91,2042.10969048326,2033.1572876773,10,28
92,2044.73978988651,2035.78187957777,10,28
93,2047.30396716072,2038.34486450622,10,28
94,2049.80053936908,2040.84456742993,10,28
95,2052.22768204377,2043.27916612205,10,28
96,2054.58343020582,2045.64669215437,10,28
97,2056.86567965698,2047.94503217216,10,28
98,2059.07218854526,2050.17192945195,10,28
99,2061.2005792041,2052.32498574267,10,28
100,2063.2483402668,2054.4021817091,10,27
101,2065.2128290551,2056.40047648524,10,27
102,2067.0912742422,2058.31454056208,10,26
103,2068.88077878897,2060.14091224414,10,25
104,2070.57832315247,2061.87651163606,10,24
105,2072.18076876544,2063.527683804,10,26
106,2073.68486178449,2065.08706726864,10,26
107,2075.0872371058,2066.54876503861,10,26
108,2076.38442264539,2067.90974619025,10,25
109,2077.57284388209,2069.16646670009,10,25
110,2078.64882866012,2070.31461352079,10,25
111,2079.60861224857,2071.35033461935,10,25
112,2080.44834265497,2072.26998406369,10,24
113,2081.16408618889,2073.07024231822,10,24
114,2081.75183327271,2073.74603907874,10,24
115,2082.20750449524,2074.29318577432,10,24
116,2082.5269569039,2074.70790858058,10,23
117,2082.70599053129,2074.98638672595,10,23
118,2082.74035515061,2075.12331254929,10,23
119,2082.62575725509,2075.11426279553,10,23
120,2082.35786725491,2074.95571890915,10,22
121,2081.93232688577,2074.64288830355,10,22
122,2081.34475682166,2074.17064159129,10,22
123,2080.59076448436,2073.53443765809,10,22
124,2079.66595204157,2072.73129603005,10,21
125,2078.56592458423,2071.75522636313,10,21
126,2077.28629847394,2070.60159161622,10,21
127,2075.8227098496,2069.2663639246,10,20
128,2074.17082328203,2067.74578676198,10,20
129,2072.32756493296,2066.03417606845,10,20
130,2070.28608179034,2064.12710409476,10,20
131,2068.04356960455,2062.02127102074,10,19
132,2065.59589449614,2059.71202633676,10,19
133,2062.93899608947,2057.19441775411,10,19
134,2060.06889678668,2054.4644185913,10,18
135,2056.9817110868,2051.51947390385,10,18
136,2053.67365493107,2048.35398136674,10,18
137,2050.14105505736,2044.96407637247,10,18
138,2046.38035834424,2041.34731710016,10,17
139,2042.38814112504,2037.49934293285,10,17
140,2038.16111845231,2033.4161353228,10,17
141,2033.69615329161,2029.09436218255,10,17
142,2028.99026562301,2024.53204969776,10,16
143,2024.0406414298,2019.72566455503,10,16
144,2018.84464155119,2014.67171301382,10,16
145,2013.39981037719,2009.36754573464,10,16
146,2007.70388436322,2003.81154413671,10,15
147,2001.75480034141,1998.00165703924,10,15
148,1995.55070360577,1991.93481267841,10,15
149,1989.0899557485,1985.60918572544,10,15
150,1982.37114222493,1979.02336236034,10,14
151,1975.39307962381,1972.17747309067,10,14
152,1968.15482262146,1965.06879813664,10,14
153,1960.65567059726,1957.69697216096,10,14
154,1952.8951738891,1950.06147721718,10,14
155,1944.87313966803,1942.16196963317,10,14
156,1936.58963741122,1933.99837254309,10,14
157,1928.04500395423,1925.57088129,10,14
158,1919.23984810289,1916.87996838185,10,14
159,1910.17505478769,1907.92638798161,10,14
160,1900.8517887428,1898.71117991332,10,14
161,1891.27149769421,1889.23567316644,10,14
162,1881.43591504195,1879.50148888256,10,14
163,1871.34706202248,1869.51054895023,10,13
164,1861.00724933919,1859.2653111022,10,13
165,1850.41907824928,1848.7680186598,10,13
166,1839.58544109797,1838.02147932133,10,13
167,1828.50952129083,1827.02879962564,10,13
168,1817.19479269828,1815.79338456534,10,13
169,1805.64501848633,1804.31893660548,10,13
170,1793.86424937001,1792.60945410334,10,13
171,1781.85682128759,1780.66922912537,10,13
172,1769.62735249467,1768.50284466062,10,13
173,1757.18074008008,1756.11517123028,10,13
174,1744.52215590542,1743.51136289567,10,13
175,1731.6570419742,1730.69685266841,10,13
176,1718.59110523576,1717.67734732861,10,13
177,1705.33031183261,1704.45882165822,10,13
178,1691.8808808009,1691.04751209913,10,13
179,1678.24927723542,1677.44990984701,10,13
180,1664.44220493225,1663.6727533938,10,13
