"Ls","H_horiz","H_best","beta_best","gamma_c_best"
173,2557.36982938262,2608.61239843639,15,31
174,2541.47578000891,2593.18137971218,15,30
175,2525.27882601429,2577.42343294543,15,30
176,2508.78403725281,2561.33536552607,15,30
177,2491.99683851873,2544.92221109027,15,30
178,2474.92301049299,2528.18940959751,15,30
179,2457.56869007564,2511.15301953947,15,29
180,2439.94037007579,2493.80960302,15,29
181,2422.04489823154,2476.16507831401,15,29
182,2403.88947553476,2458.22822339921,15,28
183,2385.4816538368,2440.01309905113,15,28
184,2366.82933271349,2421.51902653726,15,28
185,2347.9407555706,2402.75698259503,15,28
186,2328.82450497264,2383.73326011061,15,27
187,2309.48949718154,2364.46364027007,15,27
188,2289.94497589394,2344.95050964046,15,27
189,2270.20050516953,2325.20438713224,15,27
190,2250.2659615458,2305.23427342159,15,26
191,2230.15152533816,2285.05852144972,15,26
192,2209.86767112809,2264.68002617393,15,26
193,2189.42515744532,2244.10999958317,15,26
194,2168.83501565426,2223.35998096693,15,26
195,2148.10853805829,2202.44238431714,15,25
196,2127.25726523998,2181.37558014593,15,25
197,2106.29297265849,2160.16572132789,15,25
198,2085.22765653021,2138.82471639628,15,25
199,2064.07351902167,2117.36552768062,15,25
200,2042.8429527884,2095.80135514656,15,25
201,2021.5485248966,2074.14709027014,15,24
202,2000.2029601685,2052.41879962658,15,24
203,1978.81912399564,2030.62609361514,15,24
204,1957.4100046677,2008.78293671312,15,24
205,1935.98869526774,1986.90343552727,15,24
206,1914.56837518783,1965.00181788002,15,24
207,1893.16229132131,1943.09241146425,15,24
208,1871.78373899124,1921.1896221338,15,24
209,1850.44604267588,1899.30989883116,15,23
210,1829.16253659484,1877.4673016304,15,23
211,1807.94654522051,1855.67452870329,15,23
212,1786.81136378099,1833.94617681816,15,23
213,1765.77023882157,1812.29784227253,15,23
214,1744.83634889244,1790.74265702539,15,23
215,1724.02278543019,1769.2949557537,15,23
216,1703.34253390112,1747.96897386701,15,23
217,1682.80845527297,1726.77882588732,15,23
218,1662.43326788142,1705.73848423471,15,23
219,1642.22952975572,1684.86175849703,15,23
220,1622.2096214666,1664.16227526033,15,23
221,1602.38572955701,1643.65361222628,15,22
222,1582.76983061388,1623.34968558093,15,22
223,1563.37367603617,1603.26239938981,15,22
224,1544.20877755109,1583.40446746666,15,22
225,1525.286393527,1563.78854791207,15,22
226,1506.61751612714,1544.42669407369,15,22
227,1488.21285934455,1525.33062275405,15,22
228,1470.08284795368,1506.5120933074,15,22
229,1452.23760740955,1487.98336758371,15,22
230,1434.68695472031,1469.75538690362,15,22
231,1417.44039031397,1451.83859702027,15,22
232,1400.5070909145,1434.24308497961,15,22
233,1383.89590343715,1416.98024623839,15,21
234,1367.61533990756,1400.05906624191,15,21
235,1351.67357340317,1383.48702333078,15,21
236,1336.07843501025,1367.27271482125,15,21
237,1320.83741178408,1351.42435439553,15,21
238,1305.95764569446,1335.94994674607,15,20
239,1291.44593353333,1320.85897856006,15,20
240,1277.30872775601,1306.15613680174,15,20
241,1263.55213822256,1291.84810464651,15,20
242,1250.18193480105,1277.94118574943,15,20
243,1237.20355078985,1264.44130823063,15,20
244,1224.62208711185,1251.35402959839,15,20
245,1212.44231722965,1238.68541725646,15,19
246,1200.66869272714,1226.44021956872,15,19
247,1189.30534949967,1214.62201604243,15,19
248,1178.35611449237,1203.23495310093,15,19
249,1167.82451292353,1192.2828427689,15,19
250,1157.71377592847,1181.7691717833,15,19
251,1148.02684855737,1171.69711113544,15,19
252,1138.76639805992,1162.0695259616,15,19
253,1129.93482238897,1152.88898569865,15,19
254,1121.5342588552,1144.15833875252,15,18
255,1113.56659286545,1135.87940634735,15,18
256,1106.03346667814,1128.05347668885,15,18
257,1098.93628811056,1120.68204403677,15,18
258,1092.27623913438,1113.76635857742,15,18
259,1086.05428429856,1107.30743644941,15,18
260,1080.27117892077,1101.30606948056,15,18
261,1074.92747699189,1095.76283456771,15,18
262,1070.02353874142,1090.67810263551,15,18
263,1065.55953781559,1086.05204711465,15,18
264,1061.53546802349,1081.88465188516,15,18
265,1057.95114961164,1078.17571863604,15,18
266,1054.80623503129,1074.92487359774,15,18
267,1052.10021416812,1072.13157361037,15,18
268,1049.83241900847,1069.7951114963,15,18
269,1048.00202772209,1067.91462071257,15,18
270,1046.60806814558,1066.48907926452,15,18
271,1045.64942065727,1065.51731286883,15,18
272,1045.12482043839,1064.99799736077,15,18
273,1045.03285912174,1064.92966034669,15,18
274,1045.37198583341,1065.31068210956,15,18
275,1046.14050763933,1066.13929578162,15,18
276,1047.33658941225,1067.41358680423,15,18
277,1048.95825314097,1069.1314917015,15,18
278,1051.00337670716,1071.29079619948,15,18
279,1053.46969216068,1073.88913272878,15,18
280,1056.35478352741,1076.92397735335,15,18
281,1059.65608418873,1080.39264617318,15,18
282,1063.37087387439,1084.29229125313,15,18
283,1067.49627531452,1088.61989613428,15,18
284,1072.029250599,1093.37227098777,15,18
285,1076.96659729539,1098.54604747435,15,18
286,1082.30494437817,1104.13767337556,15,18
287,1088.04074802469,1110.14385036552,15,19
288,1094.17028733355,1116.56082343946,15,19
289,1100.68966002284,1123.38391434489,15,19
290,1107.59477816562,1130.60878334505,15,19
291,1114.88136402064,1138.23087915576,15,19
292,1122.54494601499,1146.24543366833,15,19
293,1130.58085493569,1154.64745693666,15,19
294,1138.98422038517,1163.43173249704,15,19
295,1147.74996755419,1172.59281308692,15,19
296,1156.87281436404,1182.12587640112,15,20
297,1166.34726902699,1192.02508411667,15,20
298,1176.16762807163,1202.28345284573,15,20
299,1186.32797487651,1212.89458461856,15,20
300,1196.82217875206,1223.85183743616,15,20
301,1207.64389460745,1235.14832458476,15,20
302,1218.78656323473,1246.77691471566,15,20
303,1230.24341223891,1258.73244829478,15,21
304,1242.00745763818,1271.00540202952,15,21
305,1254.07150615404,1283.58776056022,15,21
306,1266.42815820679,1296.47143674281,15,21
307,1279.06981162679,1309.64811163438,15,21
308,1291.98866608791,1323.11062345184,15,22
309,1305.17672826425,1336.85053916584,15,22
310,1318.62581770717,1350.85733686281,15,22
311,1332.32757343448,1365.12183635014,15,22
312,1346.27346121993,1379.63466008042,15,22
313,1360.45478156604,1394.38610959778,15,22
314,1374.86267833938,1409.36541516607,15,22
315,1389.48814804377,1424.56240519262,15,22
316,1404.32204970215,1439.9670819037,15,22
317,1419.35511531531,1455.56927473427,15,22
318,1434.57796086133,1471.3583975772,15,22
319,1449.98109779742,1487.32394771976,15,22
320,1465.55494502205,1503.4562855212,15,23
321,1481.28984125387,1519.74408056712,15,23
322,1497.17605778066,1536.17644014415,15,23
323,1513.20381153047,1552.74255534862,15,23
324,1529.36327841506,1569.43157775702,15,23
325,1545.64460689483,1586.23263536772,15,23
326,1562.03793171337,1603.13484871312,15,23
327,1578.53338774921,1620.127347079,15,23
328,1595.12112393228,1637.19928476796,15,23
329,1611.79131717224,1654.34099850384,15,23
330,1628.53418624693,1671.54073139818,15,23
331,1645.34000559906,1688.78772334168,15,23
332,1662.19911899096,1706.07299914167,15,24
333,1679.10195296794,1723.38646181764,15,24
334,1696.0390300827,1740.71598617156,15,24
335,1713.00098183459,1758.05134822756,15,24
336,1729.97856128027,1775.38247300892,15,24
337,1746.96265527315,1792.69944855085,15,24
338,1763.94429629315,1809.99253940767,15,24
339,1780.9146738292,1827.25219961325,15,24
340,1797.86514528087,1844.47277393854,15,25
341,1814.78724634747,1861.64296963214,15,25
342,1831.67270087653,1878.75258258464,15,25
343,1848.51343014609,1895.79294003715,15,25
344,1865.30156155882,1912.75561375669,15,25
345,1882.02943672866,1929.63312912042,15,25
346,1898.68961894411,1946.42307255639,15,26
347,1915.27489999534,1963.11234499804,15,26
348,1931.77830635576,1979.69308414142,15,26
349,1948.19310471095,1996.1582003601,15,26
350,1964.51280683223,2012.50089112772,15,26
351,1980.73117379384,2028.72160610813,15,27
352,1996.84221953653,2044.80728998557,15,27
353,2012.84021378266,2060.75303869997,15,27
354,2028.71968431095,2076.55260265733,15,27
355,2044.47541860138,2092.20678849478,15,28
356,2060.10246486317,2107.70470279884,15,28
357,2075.59613246138,2123.04368109474,15,28
358,2090.95199175938,2138.21694059885,15,28
359,2106.16587339673,2153.22779055401,15,29
360,2121.23386702369,2168.06666782214,15,29
