"Ls","H_horiz","H_best","beta_best","gamma_c_best"
1,2136.1523195153,2160.32283058958,5,36
2,2150.91783268932,2175.11261197936,5,36
3,2165.52726055355,2189.73908727735,5,37
4,2179.97770610951,2204.20059893175,5,37
5,2194.26651773968,2218.49294425517,5,38
6,2208.39128520694,2232.61603406921,5,38
7,2222.34983529482,2246.56542027204,5,39
8,2236.14022711779,2260.34192348402,5,39
9,2249.76074713098,2273.94147274823,5,40
10,2263.20990386847,2287.36513034563,5,40
11,2276.48642243944,2300.60982708429,5,41
12,2289.58923881084,2313.67619481634,5,41
13,2302.5174939048,2326.56278810353,5,42
14,2315.2705275384,2339.26913804273,5,42
15,2327.84787223261,2351.79603750779,5,43
16,2340.24924456163,2364.14125404003,5,43
17,2352.47454781205,2376.30842108075,5,44
18,2364.52385251839,2388.29439588348,5,45
19,2376.39739836387,2400.10172915035,5,45
20,2388.09558567999,2411.73067328759,5,46
21,2399.61896897062,2423.18067329159,5,47
22,2410.96825045941,2434.45573367233,5,47
23,2422.14427367686,2445.55425469323,5,48
24,2433.1480171015,2456.47774350255,5,48
25,2443.98058786795,2467.22982165282,5,49
26,2454.64321555303,2477.80950733467,5,50
27,2465.13724604915,2488.21869646986,5,50
28,2475.46413553267,2498.46139655047,5,51
29,2485.62544453303,2508.53705523541,5,52
30,2495.62283210693,2518.44768225388,5,53
31,2505.45805011984,2528.19705057654,5,53
32,2515.13293763604,2537.78616782167,5,54
33,2524.6494154163,2547.21666025067,5,55
34,2534.00948052118,2556.49228812047,5,56
35,2543.2152010164,2565.61469671314,5,56
36,2552.26871077558,2574.58543279825,5,57
37,2561.17220437418,2583.40700785293,5,58
38,2569.92793206776,2592.08193690929,5,58
39,2578.53819484648,2600.6151381961,5,60
40,2587.00533955708,2609.00804753478,5,60
41,2595.33175408283,2617.26033283606,5,61
42,2603.51986257148,2625.37619350666,5,62
43,2611.57212070086,2633.35928616177,5,62
44,2619.49101097144,2641.21187855431,5,63
45,2627.27903801546,2648.9359130268,5,64
46,2634.93872391163,2656.53402254532,5,65
47,2642.47260349561,2664.00934707406,5,65
48,2649.88321965595,2671.36522229037,5,66
49,2657.17311860633,2678.6030211271,5,67
50,2664.34484512542,2685.72531993561,5,68
51,2671.40093775657,2692.73511493988,5,68
52,2678.34392396034,2699.63594026967,5,69
53,2685.17631521424,2706.4288564403,5,70
54,2691.9006020551,2713.11630298362,5,71
55,2698.51924906064,2719.70193787514,5,71
56,2705.03468976845,2726.18776058246,5,72
57,2711.44932153187,2732.57520529938,5,73
58,2717.76550031371,2738.86741292344,5,73
59,2723.98553542031,2745.06718048562,5,74
60,2730.11168418011,2751.17513121618,5,75
61,2736.14614657209,2757.19475441786,5,75
62,2742.09105981137,2763.12783214731,5,76
63,2747.9484929003,2768.97501192279,5,76
64,2753.72044115516,2774.74106049277,5,77
65,2759.40882071964,2780.42471089291,5,78
66,2765.01546307766,2786.02994540691,5,78
67,2770.54210957928,2791.55683630124,5,79
68,2775.9904059943,2797.00810592758,5,79
69,2781.3618971092,2802.38414060629,5,80
70,2786.65802138386,2807.68747739972,5,80
71,2791.88010568502,2812.91763786246,5,81
72,2797.02936011399,2818.07814138272,5,81
73,2802.10687294641,2823.16736923637,5,81
74,2807.11360570228,2828.18816119572,5,82
75,2812.05038836403,2833.14043237446,5,82
76,2816.91791476102,2838.02398138218,5,82
77,2821.71673813796,2842.84116189973,5,83
78,2826.44726692488,2847.59110318994,5,83
79,2831.10976072573,2852.2735620189,5,83
80,2835.70432654196,2856.88885909001,5,84
81,2840.23091524715,2861.43829868609,5,84
82,2844.68931832777,2865.92007282573,5,84
83,2849.07916490456,2870.33384412548,5,84
84,2853.39991904824,2874.67910547669,5,84
85,2857.65087740228,2878.95517757372,5,84
86,2861.83116712477,2883.16120676892,5,84
87,2865.93974416036,2887.29667398527,5,85
88,2869.97539185252,2891.35979008018,5,85
89,2873.93671990517,2895.34906541447,5,85
90,2877.82216370218,2899.2629335541,5,85
91,2881.62998399176,2903.09964837922,5,85
92,2885.35826694231,2906.85728410634,5,85
93,2889.00492457481,2910.53373569642,5,85
94,2892.56769557614,2914.12682328738,5,84
95,2896.04414649645,2917.63467537967,5,84
96,2899.43167333262,2921.05414086741,5,84
97,2902.72750349878,2924.38240965674,5,84
98,2905.92869818349,2927.61650021594,5,84
99,2909.03215509214,2930.75326235073,5,84
100,2912.0346115716,2933.78938037188,5,84
101,2914.93264811311,2936.7230626719,5,83
102,2917.72269222775,2939.54933360657,5,83
103,2920.40102268766,2942.26423380441,5,83
104,2922.96377412468,2944.8644009852,5,82
105,2925.40694197671,2947.34714667929,5,82
