"Ls","H_horiz","H_best","beta_best","gamma_c_best"
1,3287.39317940024,3722.49305709077,10,50
2,3304.24023394332,3737.24744753352,10,50
3,3320.90195610014,3751.78672149016,10,51
4,3337.37540641316,3766.15005410296,10,51
5,3353.65788645335,3780.30246483908,10,52
6,3369.74693960566,3794.2730991587,10,52
7,3385.64035167973,3808.06435352981,10,53
8,3401.33615131825,3821.64228974312,10,53
9,3416.83261017552,3835.04383010166,10,54
10,3432.12824283902,3848.23004036914,10,55
11,3447.22180700015,3861.26069176446,10,55
12,3462.11230063698,3874.08027221632,10,56
13,3476.7989642096,3886.72099234349,10,56
14,3491.2812771773,3899.18391936386,10,57
15,3505.55895677324,3911.44480599992,10,58
16,3519.63195585447,3923.55435603264,10,58
17,3533.50046033149,3935.47434648586,10,59
18,3547.1648861605,3947.20989705521,10,59
19,3560.62587588427,3958.79969244928,10,60
20,3573.8842947096,3970.20726689513,10,61
21,3586.94122611244,3981.45080278432,10,62
22,3599.7979669639,3992.55371747203,10,62
23,3612.45602217384,4003.46874798268,10,63
24,3624.91709885117,4014.23225814384,10,64
25,3637.18309998333,4024.87051563309,10,64
26,3649.25611764035,4035.35529544644,10,65
27,3661.13842571182,4045.68901156083,10,66
28,3672.83247218852,4055.89190222836,10,66
29,3684.34087100314,4065.97081861912,10,67
30,3695.66639344765,4075.91232193935,10,68
31,3706.81195918796,4085.75586123848,10,69
32,3717.78062689893,4095.45948798788,10,69
33,3728.57558454596,4105.04754659523,10,70
34,3739.20013934153,4114.5172706982,10,71
35,3749.65770740774,4123.87328008762,10,72
36,3759.95180317781,4133.1399799774,10,72
37,3770.08602857181,4142.30701045474,10,73
38,3780.06406198335,4151.3366080767,10,73
39,3789.88964711562,4160.30176214885,10,75
40,3799.56658170634,4169.19535851623,10,75
41,3809.09870618218,4178.00462779891,10,76
42,3818.48989228389,4186.72656271338,10,77
43,3827.74403170367,4195.36436851058,10,78
44,3836.86502477632,4203.94703278449,10,78
45,3845.85676926573,4212.49248808413,10,79
46,3854.72314928729,4220.92503623056,10,80
47,3863.46802440604,4229.29288972152,10,80
48,3872.09521894945,4237.61307855652,10,81
49,3880.60851157153,4245.8632364985,10,82
50,3889.01162510394,4254.04787533796,10,83
51,3897.30821672683,4262.20102412826,10,83
52,3905.50186849051,4270.25339092462,10,83
53,3913.59607821574,4278.27981116023,10,84
54,3921.59425079812,4286.28106385564,10,85
55,3929.49968993861,4294.21890743793,10,86
56,3937.31559031907,4302.11167607889,10,86
57,3945.04503023858,4309.96856156667,10,87
58,3952.6909647224,4317.7622544467,10,88
59,3960.25621911237,4325.5383117014,10,88
60,3967.74348314352,4333.25165838577,10,89
61,3975.15530550861,4340.93721823766,10,89
62,3982.49408890844,4348.58574358494,10,90
63,3989.76208558255,4356.18656520874,10,90
64,3996.96139331183,4363.7198378197,10,90
65,4004.09395188115,4371.23918788622,10,91
66,4011.16153998754,4378.69939823398,10,92
67,4018.16577257682,4386.1411000342,10,92
68,4025.10809858901,4393.52071802547,10,92
69,4031.98979909111,4400.86964563368,10,93
70,4038.81198577382,4408.17286915801,10,93
71,4045.57559978759,4415.41678830457,10,93
72,4052.28141089225,4422.63934042215,10,94
73,4058.93001689364,4429.80459367343,10,94
74,4065.52184334048,4436.91144573011,10,94
75,4072.05714345449,4443.98562347388,10,95
76,4078.53599826709,4451.00774371338,10,95
77,4084.95831693658,4457.97046877625,10,95
78,4091.32383722033,4464.87370998393,10,95
79,4097.63212607798,4471.73947885115,10,96
80,4103.88258038215,4478.54527897902,10,96
81,4110.07442771553,4485.28809402248,10,96
82,4116.20672723382,4491.96819849612,10,96
83,4122.27837057635,4498.58217552343,10,96
84,4128.28808280754,4505.12991043384,10,96
85,4134.23442337437,4511.609929811,10,96
86,4140.1157870665,4518.02472529219,10,97
87,4145.93040496798,4524.37172790606,10,97
88,4151.67634539062,4530.64328866151,10,97
89,4157.35151478161,4536.83715515748,10,97
90,4162.95365859894,4542.9508858226,10,97
91,4168.48036215061,4548.98185065851,10,97
92,4173.9290513949,4554.92723199557,10,97
93,4179.29699370076,4560.78402526116,10,97
94,4184.58129856941,4566.54903976196,10,97
95,4189.77891831956,4572.22456102887,10,96
96,4194.88664874089,4577.80778207459,10,96
97,4199.90112972201,4583.29075881564,10,96
98,4204.81884586122,4588.66956585993,10,96
99,4209.63612707032,4593.93890134737,10,96
100,4214.34914918368,4599.09685922064,10,96
101,4218.95393458712,4604.13777720089,10,96
102,4223.44635288303,4609.05939905421,10,95
103,4227.82212161041,4613.87967833965,10,95
104,4232.07680704091,4618.57064597013,10,95
105,4236.20582507339,4623.1271127821,10,95
